StoreSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
439582,B00126,PR0019,2026-07-14,1,25.0
439583,B00215,PR0022,2026-10-27,3,540.0
439584,B00220,PR0024,2026-05-14,1,95.0
439585,B00270,PR0027,2026-10-10,3,75.0
439586,B00275,PR0024,2026-06-30,9,855.0
439587,B00330,PR0017,2026-08-12,9,180.0
439588,B00160,PR0021,2026-12-10,8,320.0
439589,B00318,PR0020,2026-02-05,5,75.0
439590,B00208,PR0019,2026-07-10,10,250.0
439591,B00297,PR0023,2026-11-27,6,450.0
439592,B00068,PR0013,2026-02-27,7,70.0
439593,B00309,PR0021,2026-09-27,4,160.0
439594,B00148,PR0024,2026-09-30,7,665.0
439595,B00322,PR0019,2026-06-19,7,175.0
439596,B00107,PR0027,2026-01-06,8,200.0
439597,B00297,PR0018,2026-01-10,1,30.0
439598,B00156,PR0020,2026-08-24,5,75.0
439599,B00204,PR0017,2026-08-06,7,140.0
439600,B00086,PR0018,2026-10-01,8,240.0
439601,B00221,PR0025,2026-11-21,9,1791.0
439602,B00327,PR0024,2026-08-01,7,665.0
439603,B00236,PR0019,2026-08-04,5,125.0
439604,B00313,PR0017,2026-12-17,1,20.0
439605,B00191,PR0025,2026-08-15,7,1393.0
439606,B00334,PR0023,2026-01-05,7,525.0
439607,B00332,PR0022,2026-03-21,4,720.0
439608,B00194,PR0014,2026-01-06,1,25.0
439609,B00171,PR0022,2026-03-26,4,720.0
439610,B00152,PR0026,2026-10-18,9,1080.0
439611,B00305,PR0014,2026-11-20,3,75.0
439612,B00183,PR0019,2026-06-03,8,200.0
439613,B00197,PR0022,2026-12-20,5,900.0
439614,B00255,PR0025,2026-02-16,2,398.0
439615,B00340,PR0022,2026-08-27,7,1260.0
439616,B00210,PR0017,2026-08-27,2,40.0
439617,B00134,PR0023,2026-06-05,5,375.0
439618,B00151,PR0018,2026-08-28,7,210.0
439619,B00196,PR0022,2026-11-20,5,900.0
439620,B00013,PR0025,2026-09-20,1,199.0
439621,B00338,PR0025,2026-06-01,5,995.0
439622,B00368,PR0014,2026-09-28,7,175.0
439623,B00230,PR0021,2026-06-09,1,40.0
439624,B00083,PR0023,2026-06-03,5,375.0
439625,B00171,PR0027,2026-03-21,7,175.0
439626,B00437,PR0018,2026-01-12,4,120.0
439627,B00367,PR0017,2026-03-06,4,80.0
439628,B00431,PR0021,2026-07-08,7,280.0
439629,B00129,PR0019,2026-07-03,8,200.0
439630,B00382,PR0013,2026-10-02,8,80.0
439631,B00135,PR0021,2026-09-21,1,40.0
439632,B00378,PR0027,2026-01-10,8,200.0
439633,B00079,PR0025,2026-04-09,10,1990.0
439634,B00429,PR0017,2026-02-20,2,40.0
439635,B00009,PR0013,2026-02-19,3,30.0
439636,B00163,PR0014,2026-01-19,2,50.0
439637,B00069,PR0018,2026-09-23,9,270.0
439638,B00365,PR0014,2026-07-24,6,150.0
439639,B00259,PR0020,2026-08-08,2,30.0
439640,B00081,PR0014,2026-04-18,3,75.0
439641,B00434,PR0014,2026-05-22,1,25.0
439642,B00193,PR0019,2026-10-10,2,50.0
439643,B00221,PR0018,2026-04-07,6,180.0
439644,B00077,PR0023,2026-12-24,10,750.0
439645,B00140,PR0018,2026-07-03,7,210.0
439646,B00309,PR0025,2026-02-04,5,995.0
439647,B00159,PR0026,2026-06-06,1,120.0
439648,B00328,PR0026,2026-04-01,2,240.0
439649,B00206,PR0017,2026-07-04,2,40.0
439650,B00307,PR0026,2026-11-26,5,600.0
439651,B00158,PR0026,2026-12-15,10,1200.0
439652,B00267,PR0013,2026-06-16,1,10.0
439653,B00219,PR0020,2026-12-19,6,90.0
439654,B00088,PR0021,2026-05-07,5,200.0
439655,B00280,PR0023,2026-08-21,6,450.0
439656,B00228,PR0017,2026-10-08,10,200.0
439657,B00242,PR0017,2026-12-15,6,120.0
439658,B00350,PR0024,2026-01-18,5,475.0
439659,B00271,PR0026,2026-01-23,3,360.0
439660,B00243,PR0020,2026-06-19,9,135.0
439661,B00127,PR0021,2026-06-13,5,200.0
439662,B00159,PR0014,2026-06-18,4,100.0
439663,B00289,PR0023,2026-09-14,5,375.0
439664,B00038,PR0017,2026-04-05,3,60.0
439665,B00252,PR0018,2026-12-05,9,270.0
439666,B00028,PR0025,2026-09-23,5,995.0
439667,B00367,PR0020,2026-12-18,7,105.0
439668,B00312,PR0025,2026-08-05,7,1393.0
439669,B00136,PR0018,2026-11-11,6,180.0
439670,B00047,PR0014,2026-05-21,1,25.0
439671,B00416,PR0027,2026-06-15,3,75.0
439672,B00377,PR0025,2026-10-03,2,398.0
439673,B00321,PR0026,2026-01-30,3,360.0
439674,B00155,PR0024,2026-01-07,2,190.0
439675,B00091,PR0023,2026-05-11,3,225.0
439676,B00135,PR0018,2026-12-18,1,30.0
439677,B00255,PR0017,2026-10-26,3,60.0
439678,B00127,PR0023,2026-03-03,7,525.0
439679,B00048,PR0021,2026-12-29,9,360.0
439680,B00172,PR0013,2026-07-15,6,60.0
439681,B00060,PR0021,2026-02-27,1,40.0
439682,B00133,PR0019,2026-07-30,2,50.0
439683,B00377,PR0020,2026-09-23,1,15.0
439684,B00375,PR0024,2026-11-15,5,475.0
439685,B00262,PR0022,2026-01-26,3,540.0
439686,B00220,PR0023,2026-04-09,3,225.0
439687,B00137,PR0025,2026-03-19,8,1592.0
439688,B00241,PR0022,2026-03-23,7,1260.0
439689,B00186,PR0019,2026-06-01,8,200.0
439690,B00143,PR0020,2026-08-27,6,90.0
439691,B00222,PR0022,2026-11-04,8,1440.0
439692,B00156,PR0021,2026-06-13,2,80.0
439693,B00158,PR0020,2026-05-10,1,15.0
439694,B00242,PR0021,2026-03-17,3,120.0
439695,B00173,PR0020,2026-07-30,7,105.0
439696,B00171,PR0018,2026-02-21,6,180.0
439697,B00059,PR0022,2026-08-24,1,180.0
439698,B00264,PR0024,2026-06-25,8,760.0
439699,B00044,PR0017,2026-10-31,8,160.0
439700,B00268,PR0027,2026-12-29,6,150.0
439701,B00232,PR0018,2026-05-25,9,270.0
439702,B00231,PR0027,2026-10-01,5,125.0
439703,B00293,PR0023,2026-01-14,9,675.0
439704,B00140,PR0021,2026-03-24,2,80.0
439705,B00251,PR0025,2026-02-08,5,995.0
439706,B00309,PR0026,2026-04-19,1,120.0
439707,B00150,PR0013,2026-05-24,4,40.0
439708,B00425,PR0024,2026-10-20,9,855.0
439709,B00219,PR0017,2026-06-27,5,100.0
439710,B00065,PR0022,2026-08-03,9,1620.0
439711,B00371,PR0026,2026-07-06,9,1080.0
439712,B00297,PR0025,2026-05-29,7,1393.0
439713,B00377,PR0027,2026-06-13,3,75.0
439714,B00341,PR0020,2026-10-27,7,105.0
439715,B00156,PR0026,2026-06-12,4,480.0
439716,B00084,PR0019,2026-04-08,8,200.0
439717,B00244,PR0021,2026-03-29,7,280.0
439718,B00240,PR0024,2026-09-18,1,95.0
439719,B00302,PR0024,2026-02-15,6,570.0
439720,B00170,PR0027,2026-05-13,1,25.0
439721,B00335,PR0026,2026-02-02,8,960.0
439722,B00357,PR0014,2026-11-20,2,50.0
439723,B00146,PR0027,2026-01-15,2,50.0
439724,B00032,PR0023,2026-04-15,9,675.0
439725,B00138,PR0019,2026-05-23,9,225.0
439726,B00135,PR0018,2026-08-11,9,270.0
439727,B00116,PR0021,2026-06-12,6,240.0
439728,B00267,PR0018,2026-04-09,8,240.0
439729,B00099,PR0017,2026-02-02,10,200.0
439730,B00316,PR0025,2026-08-30,6,1194.0
439731,B00359,PR0025,2026-01-18,8,1592.0
439732,B00326,PR0013,2026-11-13,1,10.0
439733,B00034,PR0020,2026-07-18,8,120.0
439734,B00184,PR0025,2026-05-15,2,398.0
439735,B00327,PR0023,2026-12-21,1,75.0
439736,B00255,PR0024,2026-02-18,9,855.0
439737,B00210,PR0021,2026-06-20,3,120.0
439738,B00113,PR0024,2026-08-11,2,190.0
439739,B00139,PR0024,2026-09-01,10,950.0
439740,B00225,PR0021,2026-11-27,5,200.0
439741,B00045,PR0025,2026-03-15,10,1990.0
439742,B00246,PR0022,2026-07-26,5,900.0
439743,B00078,PR0026,2026-10-08,3,360.0
439744,B00213,PR0023,2026-04-12,1,75.0
439745,B00194,PR0017,2026-10-03,3,60.0
439746,B00261,PR0022,2026-04-10,9,1620.0
439747,B00238,PR0025,2026-05-15,7,1393.0
439748,B00290,PR0023,2026-12-20,3,225.0
439749,B00416,PR0022,2026-03-24,8,1440.0
439750,B00224,PR0018,2026-05-20,7,210.0
439751,B00060,PR0026,2026-09-09,5,600.0
439752,B00217,PR0026,2026-06-02,1,120.0
439753,B00242,PR0024,2026-06-29,6,570.0
439754,B00320,PR0025,2026-07-11,1,199.0
439755,B00152,PR0017,2026-11-16,2,40.0
439756,B00190,PR0017,2026-04-13,9,180.0
439757,B00026,PR0017,2026-09-09,1,20.0
439758,B00331,PR0027,2026-11-30,6,150.0
439759,B00284,PR0025,2026-02-03,5,995.0
439760,B00329,PR0021,2026-12-13,6,240.0
439761,B00309,PR0017,2026-04-26,6,120.0
439762,B00303,PR0013,2026-06-18,2,20.0
439763,B00269,PR0026,2026-01-20,1,120.0
439764,B00377,PR0023,2026-07-23,4,300.0
439765,B00425,PR0026,2026-06-03,2,240.0
439766,B00052,PR0022,2026-05-17,5,900.0
439767,B00249,PR0022,2026-10-25,9,1620.0
439768,B00387,PR0027,2026-08-17,7,175.0
439769,B00313,PR0023,2026-01-13,6,450.0
439770,B00037,PR0013,2026-04-28,3,30.0
439771,B00333,PR0022,2026-11-03,4,720.0
439772,B00227,PR0013,2026-04-07,10,100.0
439773,B00045,PR0017,2026-05-24,1,20.0
439774,B00039,PR0021,2026-08-27,3,120.0
439775,B00415,PR0021,2026-01-01,4,160.0
439776,B00231,PR0019,2026-01-04,9,225.0
439777,B00272,PR0018,2026-04-01,4,120.0
439778,B00226,PR0013,2026-01-05,7,70.0
439779,B00228,PR0018,2026-10-30,10,300.0
439780,B00128,PR0025,2026-07-13,5,995.0
439781,B00156,PR0019,2026-05-10,4,100.0
439782,B00113,PR0021,2026-01-15,4,160.0
439783,B00385,PR0026,2026-07-18,3,360.0
439784,B00200,PR0025,2026-04-26,7,1393.0
439785,B00145,PR0024,2026-09-11,2,190.0
439786,B00175,PR0013,2026-08-02,10,100.0
439787,B00178,PR0026,2026-07-19,3,360.0
439788,B00007,PR0022,2026-06-25,6,1080.0
439789,B00293,PR0025,2026-05-13,3,597.0
439790,B00095,PR0020,2026-10-07,9,135.0
439791,B00421,PR0014,2026-05-31,10,250.0
439792,B00307,PR0020,2026-12-02,10,150.0
439793,B00108,PR0023,2026-10-28,1,75.0
439794,B00369,PR0023,2026-01-18,2,150.0
439795,B00040,PR0023,2026-01-20,1,75.0
439796,B00165,PR0020,2026-03-04,3,45.0
439797,B00134,PR0023,2026-12-30,3,225.0
439798,B00290,PR0014,2026-02-06,6,150.0
439799,B00367,PR0026,2026-05-01,5,600.0
439800,B00438,PR0025,2026-08-31,3,597.0
439801,B00271,PR0013,2026-06-25,10,100.0
439802,B00024,PR0022,2026-09-21,8,1440.0
439803,B00345,PR0026,2026-02-18,8,960.0
439804,B00034,PR0013,2026-07-26,4,40.0
439805,B00120,PR0025,2026-01-06,4,796.0
439806,B00097,PR0026,2026-02-28,3,360.0
439807,B00061,PR0023,2026-01-16,2,150.0
439808,B00183,PR0025,2026-02-23,9,1791.0
439809,B00240,PR0025,2026-06-04,4,796.0
439810,B00198,PR0026,2026-01-21,5,600.0
439811,B00109,PR0027,2026-06-12,7,175.0
439812,B00289,PR0018,2026-05-08,7,210.0
439813,B00085,PR0019,2026-08-16,6,150.0
439814,B00183,PR0026,2026-03-30,7,840.0
439815,B00098,PR0025,2026-04-07,6,1194.0
439816,B00122,PR0024,2026-11-22,6,570.0
439817,B00167,PR0024,2026-08-07,6,570.0
439818,B00125,PR0017,2026-06-11,10,200.0
439819,B00161,PR0026,2026-07-09,5,600.0
439820,B00422,PR0022,2026-05-30,2,360.0
439821,B00149,PR0021,2026-11-04,5,200.0
439822,B00183,PR0017,2026-07-11,7,140.0
439823,B00436,PR0017,2026-05-06,8,160.0
439824,B00285,PR0017,2026-02-05,6,120.0
439825,B00346,PR0023,2026-02-25,7,525.0
439826,B00171,PR0017,2026-07-24,6,120.0
439827,B00175,PR0021,2026-12-19,5,200.0
439828,B00107,PR0025,2026-05-30,10,1990.0
439829,B00249,PR0021,2026-03-26,6,240.0
439830,B00364,PR0025,2026-03-26,9,1791.0
439831,B00372,PR0024,2026-08-10,1,95.0
439832,B00339,PR0023,2026-03-25,5,375.0
439833,B00321,PR0026,2026-10-05,6,720.0
439834,B00346,PR0025,2026-06-11,5,995.0
439835,B00421,PR0024,2026-05-21,4,380.0
439836,B00040,PR0013,2026-04-11,5,50.0
439837,B00381,PR0025,2026-10-19,4,796.0
439838,B00123,PR0022,2026-07-19,5,900.0
439839,B00320,PR0027,2026-09-11,1,25.0
439840,B00320,PR0020,2026-05-23,2,30.0
439841,B00050,PR0022,2026-12-04,5,900.0
439842,B00034,PR0020,2026-07-06,8,120.0
439843,B00179,PR0020,2026-05-23,9,135.0
439844,B00355,PR0025,2026-10-02,1,199.0
439845,B00167,PR0027,2026-03-31,3,75.0
439846,B00078,PR0017,2026-04-28,2,40.0
439847,B00047,PR0018,2026-07-24,4,120.0
439848,B00262,PR0026,2026-10-21,4,480.0
439849,B00205,PR0022,2026-03-02,3,540.0
439850,B00153,PR0025,2026-03-31,3,597.0
439851,B00189,PR0019,2026-04-25,9,225.0
439852,B00276,PR0025,2026-12-04,5,995.0
439853,B00188,PR0023,2026-08-23,3,225.0
439854,B00296,PR0024,2026-02-14,3,285.0
439855,B00108,PR0022,2026-10-26,5,900.0
439856,B00237,PR0020,2026-08-14,7,105.0
439857,B00307,PR0027,2026-05-07,1,25.0
439858,B00237,PR0021,2026-04-06,4,160.0
439859,B00029,PR0020,2026-06-11,8,120.0
439860,B00331,PR0013,2026-06-30,2,20.0
439861,B00190,PR0022,2026-11-02,4,720.0
439862,B00157,PR0014,2026-12-01,9,225.0
439863,B00411,PR0013,2026-07-25,5,50.0
439864,B00357,PR0019,2026-07-28,8,200.0
439865,B00236,PR0017,2026-01-03,7,140.0
439866,B00221,PR0024,2026-10-05,3,285.0
439867,B00116,PR0023,2026-09-06,2,150.0
439868,B00345,PR0017,2026-07-03,4,80.0
439869,B00366,PR0013,2026-07-14,2,20.0
439870,B00322,PR0013,2026-03-15,10,100.0
439871,B00311,PR0025,2026-03-07,1,199.0
439872,B00382,PR0027,2026-04-05,3,75.0
439873,B00274,PR0025,2026-03-07,1,199.0
439874,B00051,PR0017,2026-07-06,10,200.0
439875,B00107,PR0024,2026-01-21,1,95.0
439876,B00158,PR0020,2026-02-02,8,120.0
439877,B00342,PR0026,2026-09-28,7,840.0
439878,B00291,PR0023,2026-05-14,3,225.0
439879,B00277,PR0018,2026-10-08,4,120.0
439880,B00135,PR0018,2026-05-13,2,60.0
439881,B00144,PR0022,2026-06-09,7,1260.0
439882,B00205,PR0017,2026-01-24,1,20.0
439883,B00023,PR0025,2026-10-07,3,597.0
439884,B00235,PR0021,2026-07-22,8,320.0
439885,B00235,PR0020,2026-01-13,9,135.0
439886,B00266,PR0013,2026-06-22,3,30.0
439887,B00113,PR0019,2026-10-19,3,75.0
439888,B00203,PR0020,2026-12-17,8,120.0
439889,B00012,PR0026,2026-04-27,1,120.0
439890,B00252,PR0019,2026-05-15,5,125.0
439891,B00083,PR0025,2026-07-04,2,398.0
439892,B00322,PR0026,2026-07-01,3,360.0
439893,B00217,PR0021,2026-02-18,1,40.0
439894,B00205,PR0023,2026-07-05,7,525.0
439895,B00319,PR0026,2026-04-11,8,960.0
439896,B00238,PR0020,2026-01-05,3,45.0
439897,B00342,PR0020,2026-08-23,6,90.0
439898,B00386,PR0013,2026-06-30,1,10.0
439899,B00140,PR0025,2026-05-04,5,995.0
439900,B00125,PR0014,2026-04-18,1,25.0
439901,B00128,PR0025,2026-03-01,8,1592.0
439902,B00280,PR0026,2026-12-06,10,1200.0
439903,B00347,PR0021,2026-10-13,6,240.0
439904,B00088,PR0014,2026-10-14,10,250.0
439905,B00343,PR0018,2026-09-04,8,240.0
439906,B00152,PR0020,2026-09-27,2,30.0
439907,B00370,PR0025,2026-07-13,4,796.0
439908,B00368,PR0019,2026-08-23,2,50.0
439909,B00260,PR0013,2026-02-18,4,40.0
439910,B00175,PR0014,2026-09-10,1,25.0
439911,B00087,PR0021,2026-02-09,5,200.0
439912,B00062,PR0019,2026-07-31,4,100.0
439913,B00207,PR0025,2026-08-25,4,796.0
439914,B00085,PR0018,2026-04-06,3,90.0
439915,B00263,PR0024,2026-11-14,6,570.0
439916,B00124,PR0024,2026-05-17,8,760.0
439917,B00328,PR0017,2026-06-16,7,140.0
439918,B00220,PR0017,2026-03-28,7,140.0
439919,B00213,PR0026,2026-08-13,7,840.0
439920,B00068,PR0013,2026-05-01,9,90.0
439921,B00327,PR0021,2026-11-28,6,240.0
439922,B00265,PR0024,2026-04-01,3,285.0
439923,B00374,PR0017,2026-08-26,6,120.0
439924,B00042,PR0024,2026-12-07,6,570.0
439925,B00005,PR0018,2026-02-06,8,240.0
439926,B00360,PR0023,2026-01-29,9,675.0
439927,B00165,PR0014,2026-10-24,8,200.0
439928,B00255,PR0027,2026-07-15,10,250.0
439929,B00425,PR0021,2026-07-09,8,320.0
439930,B00207,PR0022,2026-06-12,5,900.0
439931,B00076,PR0023,2026-04-06,8,600.0
439932,B00219,PR0024,2026-12-07,1,95.0
439933,B00122,PR0023,2026-05-21,4,300.0
439934,B00348,PR0027,2026-11-17,4,100.0
439935,B00312,PR0021,2026-10-28,1,40.0
439936,B00100,PR0017,2026-12-27,4,80.0
439937,B00156,PR0023,2026-07-30,10,750.0
439938,B00040,PR0013,2026-04-04,1,10.0
439939,B00268,PR0023,2026-11-01,7,525.0
439940,B00191,PR0014,2026-06-17,3,75.0
439941,B00208,PR0027,2026-06-02,9,225.0
439942,B00378,PR0025,2026-05-18,10,1990.0
439943,B00045,PR0018,2026-10-28,10,300.0
439944,B00253,PR0020,2026-02-02,9,135.0
439945,B00153,PR0027,2026-03-30,9,225.0
439946,B00193,PR0022,2026-03-21,2,360.0
439947,B00127,PR0018,2026-10-16,9,270.0
439948,B00238,PR0023,2026-09-17,6,450.0
439949,B00059,PR0026,2026-12-26,7,840.0
439950,B00086,PR0018,2026-05-20,3,90.0
439951,B00046,PR0024,2026-03-20,10,950.0
439952,B00354,PR0014,2026-10-14,3,75.0
439953,B00242,PR0013,2026-08-26,8,80.0
439954,B00349,PR0025,2026-10-31,5,995.0
439955,B00148,PR0022,2026-08-12,8,1440.0
439956,B00370,PR0019,2026-12-10,2,50.0
439957,B00001,PR0013,2026-07-28,9,90.0
439958,B00144,PR0018,2026-02-15,2,60.0
439959,B00093,PR0018,2026-01-19,4,120.0
439960,B00319,PR0019,2026-03-06,8,200.0
439961,B00087,PR0023,2026-01-27,2,150.0
439962,B00044,PR0024,2026-09-12,10,950.0
439963,B00155,PR0014,2026-08-18,7,175.0
439964,B00016,PR0021,2026-09-05,9,360.0
439965,B00229,PR0025,2026-12-20,2,398.0
439966,B00212,PR0025,2026-04-24,8,1592.0
439967,B00194,PR0022,2026-11-01,4,720.0
439968,B00154,PR0027,2026-07-31,6,150.0
439969,B00425,PR0027,2026-10-05,6,150.0
439970,B00214,PR0023,2026-04-27,10,750.0
439971,B00034,PR0024,2026-09-17,10,950.0
439972,B00305,PR0014,2026-10-13,10,250.0
439973,B00343,PR0022,2026-01-26,7,1260.0
439974,B00140,PR0020,2026-06-03,7,105.0
439975,B00233,PR0024,2026-03-17,8,760.0
439976,B00254,PR0027,2026-05-06,6,150.0
439977,B00271,PR0026,2026-10-10,6,720.0
439978,B00134,PR0018,2026-11-10,10,300.0
439979,B00115,PR0027,2026-12-15,9,225.0
439980,B00118,PR0025,2026-12-18,4,796.0
439981,B00216,PR0026,2026-07-13,3,360.0
439982,B00367,PR0018,2026-02-25,9,270.0
439983,B00093,PR0023,2026-11-09,2,150.0
439984,B00127,PR0025,2026-03-24,10,1990.0
439985,B00262,PR0013,2026-10-13,6,60.0
439986,B00068,PR0019,2026-03-01,6,150.0
439987,B00300,PR0021,2026-05-31,8,320.0
439988,B00346,PR0027,2026-03-28,8,200.0
439989,B00213,PR0022,2026-11-04,2,360.0
439990,B00019,PR0021,2026-12-14,4,160.0
439991,B00426,PR0024,2026-03-15,10,950.0
439992,B00371,PR0024,2026-08-25,4,380.0
439993,B00307,PR0026,2026-10-24,9,1080.0
439994,B00329,PR0018,2026-07-21,2,60.0
439995,B00243,PR0025,2026-05-10,10,1990.0
439996,B00081,PR0023,2026-10-07,1,75.0
439997,B00301,PR0013,2026-01-21,10,100.0
439998,B00352,PR0022,2026-06-11,10,1800.0
439999,B00152,PR0014,2026-04-25,4,100.0
440000,B00141,PR0024,2026-10-31,9,855.0
440001,B00161,PR0025,2026-01-11,3,597.0
440002,B00142,PR0027,2026-04-12,8,200.0
440003,B00410,PR0018,2026-04-29,9,270.0
440004,B00152,PR0017,2026-09-15,1,20.0
440005,B00040,PR0019,2026-08-29,4,100.0
440006,B00156,PR0017,2026-04-27,1,20.0
440007,B00173,PR0020,2026-04-10,1,15.0
440008,B00145,PR0025,2026-07-07,5,995.0
440009,B00143,PR0020,2026-01-24,2,30.0
440010,B00281,PR0024,2026-06-19,2,190.0
440011,B00128,PR0022,2026-07-03,1,180.0
440012,B00180,PR0025,2026-05-24,9,1791.0
440013,B00263,PR0017,2026-01-15,10,200.0
440014,B00081,PR0019,2026-06-23,9,225.0
440015,B00001,PR0019,2026-01-17,9,225.0
440016,B00283,PR0020,2026-03-11,7,105.0
440017,B00033,PR0014,2026-08-26,8,200.0
440018,B00310,PR0027,2026-03-08,8,200.0
440019,B00103,PR0021,2026-11-29,8,320.0
440020,B00252,PR0013,2026-11-04,7,70.0
440021,B00315,PR0017,2026-06-26,7,140.0
440022,B00267,PR0013,2026-07-10,6,60.0
440023,B00094,PR0024,2026-12-05,3,285.0
440024,B00184,PR0017,2026-08-25,2,40.0
440025,B00419,PR0025,2026-12-27,3,597.0
440026,B00135,PR0017,2026-03-15,4,80.0
440027,B00330,PR0013,2026-09-09,9,90.0
440028,B00128,PR0019,2026-11-11,7,175.0
440029,B00056,PR0018,2026-05-16,8,240.0
440030,B00423,PR0013,2026-06-19,2,20.0
440031,B00229,PR0018,2026-08-26,9,270.0
440032,B00035,PR0019,2026-12-25,7,175.0
440033,B00034,PR0020,2026-09-16,7,105.0
440034,B00046,PR0024,2026-04-21,10,950.0
440035,B00049,PR0022,2026-03-01,6,1080.0
440036,B00160,PR0021,2026-04-23,9,360.0
440037,B00425,PR0019,2026-09-09,7,175.0
440038,B00108,PR0020,2026-11-18,6,90.0
440039,B00305,PR0018,2026-12-19,3,90.0
440040,B00189,PR0025,2026-08-26,7,1393.0
440041,B00209,PR0024,2026-09-02,3,285.0
440042,B00197,PR0021,2026-06-10,7,280.0
440043,B00101,PR0014,2026-02-12,7,175.0
440044,B00345,PR0024,2026-12-22,6,570.0
440045,B00434,PR0017,2026-03-11,10,200.0
440046,B00321,PR0021,2026-12-15,7,280.0
440047,B00337,PR0020,2026-10-25,9,135.0
440048,B00057,PR0013,2026-07-04,5,50.0
440049,B00433,PR0013,2026-06-30,4,40.0
440050,B00013,PR0021,2026-11-27,5,200.0
440051,B00068,PR0025,2026-05-17,6,1194.0
440052,B00182,PR0021,2026-01-29,9,360.0
440053,B00260,PR0023,2026-11-20,5,375.0
440054,B00263,PR0026,2026-05-26,3,360.0
440055,B00051,PR0013,2026-04-02,4,40.0
440056,B00383,PR0022,2026-03-14,3,540.0
440057,B00165,PR0024,2026-06-21,9,855.0
440058,B00241,PR0018,2026-08-30,6,180.0
440059,B00187,PR0024,2026-05-02,1,95.0
440060,B00201,PR0023,2026-11-03,7,525.0
440061,B00165,PR0017,2026-01-13,10,200.0
440062,B00338,PR0014,2026-10-31,3,75.0
440063,B00177,PR0020,2026-07-16,10,150.0
440064,B00213,PR0020,2026-05-20,7,105.0
440065,B00134,PR0017,2026-01-25,3,60.0
440066,B00242,PR0017,2026-01-05,1,20.0
440067,B00421,PR0020,2026-02-04,8,120.0
440068,B00338,PR0026,2026-05-22,5,600.0
440069,B00333,PR0024,2026-05-06,2,190.0
440070,B00082,PR0020,2026-03-09,1,15.0
440071,B00034,PR0024,2026-11-16,10,950.0
440072,B00326,PR0014,2026-01-01,5,125.0
440073,B00375,PR0027,2026-12-15,5,125.0
440074,B00312,PR0023,2026-08-15,3,225.0
440075,B00006,PR0027,2026-07-13,2,50.0
440076,B00422,PR0014,2026-10-24,5,125.0
440077,B00149,PR0014,2026-09-14,8,200.0
440078,B00029,PR0018,2026-11-21,8,240.0
440079,B00079,PR0022,2026-04-16,3,540.0
440080,B00054,PR0018,2026-08-06,3,90.0
440081,B00214,PR0026,2026-08-16,10,1200.0
440082,B00431,PR0024,2026-05-10,1,95.0
440083,B00230,PR0024,2026-11-28,1,95.0
440084,B00222,PR0022,2026-03-20,3,540.0
440085,B00184,PR0014,2026-10-30,3,75.0
440086,B00179,PR0023,2026-07-31,2,150.0
440087,B00050,PR0019,2026-08-09,5,125.0
440088,B00376,PR0026,2026-06-23,4,480.0
440089,B00276,PR0019,2026-12-12,10,250.0
440090,B00199,PR0023,2026-09-09,1,75.0
440091,B00007,PR0022,2026-03-15,2,360.0
440092,B00040,PR0020,2026-09-02,7,105.0
440093,B00223,PR0014,2026-12-02,7,175.0
440094,B00237,PR0013,2026-10-14,3,30.0
440095,B00101,PR0019,2026-06-22,10,250.0
440096,B00414,PR0025,2026-03-01,2,398.0
440097,B00043,PR0021,2026-05-10,3,120.0
440098,B00011,PR0024,2026-10-11,2,190.0
440099,B00266,PR0020,2026-10-31,9,135.0
440100,B00288,PR0014,2026-02-02,1,25.0
440101,B00341,PR0014,2026-07-27,3,75.0
440102,B00433,PR0021,2026-05-20,1,40.0
440103,B00342,PR0027,2026-12-02,10,250.0
440104,B00093,PR0017,2026-06-21,8,160.0
440105,B00119,PR0020,2026-11-16,6,90.0
440106,B00129,PR0025,2026-07-31,1,199.0
440107,B00430,PR0023,2026-12-22,6,450.0
440108,B00281,PR0017,2026-11-17,8,160.0
440109,B00167,PR0013,2026-08-10,10,100.0
440110,B00213,PR0019,2026-11-04,7,175.0
440111,B00193,PR0021,2026-08-31,2,80.0
440112,B00176,PR0014,2026-02-16,8,200.0
440113,B00376,PR0018,2026-04-05,9,270.0
440114,B00040,PR0022,2026-02-11,5,900.0
440115,B00379,PR0027,2026-05-26,3,75.0
440116,B00062,PR0023,2026-10-31,2,150.0
440117,B00253,PR0027,2026-12-16,9,225.0
440118,B00246,PR0019,2026-07-03,7,175.0
440119,B00385,PR0017,2026-05-02,4,80.0
440120,B00057,PR0013,2026-12-07,3,30.0
440121,B00196,PR0022,2026-05-22,7,1260.0
440122,B00040,PR0025,2026-01-01,7,1393.0
440123,B00429,PR0025,2026-11-23,6,1194.0
440124,B00305,PR0024,2026-01-10,1,95.0
440125,B00043,PR0019,2026-07-26,9,225.0
440126,B00294,PR0026,2026-11-22,10,1200.0
440127,B00292,PR0019,2026-11-05,6,150.0
440128,B00200,PR0023,2026-09-25,8,600.0
440129,B00252,PR0014,2026-03-16,2,50.0
440130,B00284,PR0014,2026-07-27,10,250.0
440131,B00224,PR0020,2026-06-13,8,120.0
440132,B00113,PR0024,2026-04-04,1,95.0
440133,B00076,PR0014,2026-07-12,10,250.0
440134,B00368,PR0024,2026-02-22,3,285.0
440135,B00196,PR0013,2026-04-20,1,10.0
440136,B00115,PR0022,2026-06-07,1,180.0
440137,B00318,PR0026,2026-01-26,2,240.0
