CafeSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
430574,B00023,PR0003,2026-07-16,4,230.96
430575,B00413,PR0016,2026-04-05,4,147.74
430576,B00274,PR0012,2026-01-27,6,428.12
430577,B00291,PR0009,2026-08-13,5,238.44
430578,B00056,PR0004,2026-11-26,3,123.93
430579,B00052,PR0012,2026-09-16,1,72.4
430580,B00290,PR0011,2026-05-09,6,372.5
430581,B00412,PR0006,2026-10-09,3,112.03
430582,B00236,PR0010,2026-07-31,4,271.15
430583,B00262,PR0011,2026-03-12,5,321.66
430584,B00372,PR0001,2026-08-21,5,239.44
430585,B00181,PR0016,2026-08-21,6,210.54
430586,B00086,PR0003,2026-04-18,6,347.12
430587,B00032,PR0015,2026-01-21,3,47.1
430588,B00200,PR0001,2026-02-04,2,95.66
430589,B00289,PR0016,2026-05-08,4,146.26
430590,B00081,PR0009,2026-04-21,6,290.92
430591,B00319,PR0015,2026-05-03,4,64.3
430592,B00135,PR0005,2026-11-20,2,127.94
430593,B00426,PR0011,2026-05-07,2,122.89
430594,B00238,PR0007,2026-06-13,1,57.4
430595,B00182,PR0002,2026-03-19,6,344.28
430596,B00261,PR0009,2026-05-16,5,229.37
430597,B00357,PR0010,2026-09-22,2,134.29
430598,B00176,PR0006,2026-11-18,1,36.33
430599,B00310,PR0005,2026-01-10,2,123.66
430600,B00261,PR0003,2026-10-29,4,230.01
430601,B00085,PR0005,2026-05-08,5,306.41
430602,B00281,PR0016,2026-06-10,6,213.09
430603,B00093,PR0005,2026-06-11,3,192.91
430604,B00281,PR0007,2026-06-13,5,285.77
430605,B00356,PR0007,2026-03-20,3,174.39
430606,B00380,PR0016,2026-06-10,2,71.92
430607,B00150,PR0001,2026-02-24,2,95.96
430608,B00319,PR0007,2026-12-14,4,234.69
430609,B00015,PR0006,2026-11-18,2,73.06
430610,B00317,PR0009,2026-11-15,6,283.78
430611,B00003,PR0010,2026-01-31,2,135.96
430612,B00324,PR0010,2026-05-17,2,133.75
430613,B00421,PR0005,2026-06-17,2,122.98
430614,B00118,PR0008,2026-07-15,2,110.97
430615,B00276,PR0003,2026-08-19,1,55.57
430616,B00254,PR0004,2026-05-22,5,210.84
430617,B00424,PR0006,2026-04-07,3,108.39
430618,B00057,PR0015,2026-01-04,5,76.89
430619,B00180,PR0006,2026-03-03,6,222.36
430620,B00300,PR0003,2026-12-10,5,283.53
430621,B00040,PR0015,2026-08-28,6,93.43
430622,B00282,PR0009,2026-09-17,3,135.22
430623,B00038,PR0006,2026-10-20,3,109.71
430624,B00152,PR0006,2026-05-26,1,36.61
430625,B00086,PR0015,2026-05-17,5,79.97
430626,B00431,PR0004,2026-06-25,4,171.21
430627,B00384,PR0006,2026-05-12,2,71.52
430628,B00227,PR0008,2026-03-26,2,118.48
430629,B00098,PR0009,2026-04-17,6,286.71
430630,B00274,PR0001,2026-06-05,3,136.23
430631,B00202,PR0010,2026-03-25,1,69.62
430632,B00027,PR0015,2026-01-30,2,30.65
430633,B00155,PR0002,2026-02-05,5,286.9
430634,B00106,PR0003,2026-05-28,3,175.63
430635,B00056,PR0001,2026-06-07,5,234.56
430636,B00022,PR0009,2026-04-20,3,145.57
430637,B00229,PR0004,2026-01-25,3,124.86
430638,B00060,PR0001,2026-07-11,4,194.1
430639,B00045,PR0005,2026-01-04,4,248.94
430640,B00047,PR0011,2026-09-01,4,246.35
430641,B00290,PR0003,2026-07-20,1,57.28
430642,B00099,PR0009,2026-10-29,5,236.76
430643,B00022,PR0005,2026-08-02,4,248.96
430644,B00148,PR0005,2026-11-03,2,125.63
430645,B00265,PR0006,2026-01-12,2,73.21
430646,B00022,PR0003,2026-03-05,6,345.94
430647,B00086,PR0010,2026-11-07,4,261.65
430648,B00064,PR0015,2026-12-21,4,62.5
430649,B00027,PR0004,2026-05-28,3,121.74
430650,B00262,PR0010,2026-08-16,6,402.34
430651,B00132,PR0007,2026-05-07,6,332.69
430652,B00354,PR0006,2026-06-19,6,210.64
430653,B00172,PR0010,2026-08-17,5,347.85
430654,B00026,PR0007,2026-09-20,4,229.58
430655,B00217,PR0010,2026-09-29,6,403.2
430656,B00346,PR0003,2026-05-11,6,341.66
430657,B00215,PR0005,2026-02-19,1,63.3
430658,B00086,PR0007,2026-07-24,4,221.38
430659,B00352,PR0008,2026-01-26,1,59.15
430660,B00091,PR0011,2026-11-10,1,64.33
430661,B00151,PR0011,2026-08-19,3,191.3
430662,B00206,PR0010,2026-01-11,5,325.84
430663,B00423,PR0002,2026-03-27,6,354.77
430664,B00240,PR0003,2026-04-20,1,55.55
430665,B00058,PR0015,2026-03-01,1,15.57
430666,B00377,PR0009,2026-11-19,2,93.41
430667,B00278,PR0007,2026-01-03,5,282.98
430668,B00129,PR0002,2026-12-25,1,59.05
430669,B00195,PR0005,2026-03-22,2,124.18
430670,B00153,PR0002,2026-12-05,3,176.41
430671,B00325,PR0008,2026-06-22,5,287.45
430672,B00017,PR0001,2026-08-21,6,276.43
430673,B00412,PR0015,2026-05-01,6,91.45
430674,B00216,PR0002,2026-11-16,6,338.89
430675,B00152,PR0005,2026-04-29,2,128.18
430676,B00088,PR0001,2026-12-27,4,181.97
430677,B00213,PR0003,2026-04-22,2,111.15
430678,B00280,PR0001,2026-06-22,6,288.43
430679,B00311,PR0010,2026-05-31,6,417.94
430680,B00228,PR0003,2026-12-27,5,279.38
430681,B00061,PR0008,2026-02-13,6,345.21
430682,B00152,PR0003,2026-10-21,4,233.86
430683,B00081,PR0003,2026-03-22,6,338.53
430684,B00229,PR0004,2026-04-09,2,85.65
430685,B00192,PR0007,2026-09-08,3,172.01
430686,B00423,PR0004,2026-02-08,3,128.79
430687,B00211,PR0008,2026-03-23,6,335.34
430688,B00110,PR0002,2026-12-17,1,58.78
430689,B00128,PR0002,2026-01-25,4,224.52
430690,B00013,PR0002,2026-07-03,3,167.92
430691,B00328,PR0005,2026-11-06,5,317.6
430692,B00327,PR0009,2026-09-16,2,91.3
430693,B00225,PR0009,2026-08-13,4,188.26
430694,B00013,PR0007,2026-02-12,6,353.79
430695,B00200,PR0006,2026-12-11,5,185.15
430696,B00116,PR0009,2026-12-14,6,289.9
430697,B00157,PR0012,2026-10-16,4,282.62
430698,B00106,PR0009,2026-05-04,3,144.17
430699,B00375,PR0002,2026-04-16,2,114.18
430700,B00160,PR0009,2026-05-17,4,191.11
430701,B00101,PR0015,2026-06-04,6,94.45
430702,B00337,PR0010,2026-09-07,4,263.38
430703,B00045,PR0008,2026-01-09,3,174.1
430704,B00060,PR0005,2026-06-17,2,125.14
430705,B00248,PR0009,2026-07-14,5,242.21
430706,B00037,PR0006,2026-10-21,3,110.33
430707,B00168,PR0015,2026-09-27,5,80.84
430708,B00082,PR0011,2026-03-13,2,124.64
430709,B00006,PR0009,2026-03-30,6,289.63
430710,B00040,PR0016,2026-12-20,1,35.11
430711,B00201,PR0012,2026-01-05,6,439.74
430712,B00341,PR0011,2026-05-16,1,63.41
430713,B00413,PR0012,2026-01-19,2,150.78
430714,B00304,PR0002,2026-11-19,3,170.44
430715,B00352,PR0012,2026-05-08,2,146.06
430716,B00380,PR0012,2026-09-01,6,427.9
430717,B00273,PR0006,2026-10-15,6,223.2
430718,B00127,PR0004,2026-11-07,1,42.12
430719,B00135,PR0016,2026-10-09,4,146.73
430720,B00266,PR0006,2026-05-15,6,210.93
430721,B00237,PR0015,2026-08-27,2,31.07
430722,B00344,PR0008,2026-10-10,5,292.73
430723,B00156,PR0001,2026-02-27,1,47.61
430724,B00021,PR0002,2026-12-11,4,222.64
430725,B00288,PR0011,2026-09-02,5,317.98
430726,B00006,PR0003,2026-11-01,6,333.2
430727,B00190,PR0015,2026-12-11,3,46.04
430728,B00090,PR0015,2026-05-26,5,80.65
430729,B00324,PR0006,2026-04-05,2,73.51
430730,B00125,PR0009,2026-10-30,6,270.56
430731,B00412,PR0016,2026-03-20,3,107.49
430732,B00035,PR0008,2026-06-19,5,295.72
430733,B00347,PR0003,2026-04-28,1,57.44
430734,B00218,PR0015,2026-08-16,3,46.49
430735,B00123,PR0009,2026-03-20,4,189.65
430736,B00419,PR0010,2026-12-31,4,278.93
430737,B00126,PR0005,2026-01-28,5,317.49
430738,B00069,PR0005,2026-01-25,4,255.05
430739,B00065,PR0002,2026-04-21,4,236.22
430740,B00202,PR0009,2026-12-29,2,92.08
430741,B00261,PR0005,2026-02-21,4,241.96
430742,B00379,PR0006,2026-04-02,3,112.23
430743,B00220,PR0011,2026-10-04,1,62.57
430744,B00266,PR0004,2026-04-17,6,257.48
430745,B00374,PR0009,2026-02-07,5,228.77
430746,B00126,PR0007,2026-10-30,2,110.97
430747,B00301,PR0010,2026-07-29,5,346.83
430748,B00423,PR0016,2026-02-19,3,112.77
430749,B00043,PR0016,2026-10-10,5,188.38
430750,B00037,PR0004,2026-08-18,2,80.28
430751,B00028,PR0001,2026-01-16,6,285.02
430752,B00077,PR0005,2026-09-25,6,360.47
430753,B00416,PR0009,2026-07-31,5,240.07
430754,B00352,PR0011,2026-08-29,6,386.6
430755,B00336,PR0009,2026-02-07,6,286.13
430756,B00113,PR0009,2026-07-01,2,92.49
430757,B00118,PR0002,2026-06-29,6,331.3
430758,B00303,PR0011,2026-06-11,5,308.28
430759,B00438,PR0002,2026-07-27,4,236.16
430760,B00037,PR0008,2026-02-19,3,167.37
430761,B00306,PR0007,2026-09-03,2,116.15
430762,B00051,PR0005,2026-05-20,3,188.65
430763,B00038,PR0012,2026-09-26,3,225.4
430764,B00199,PR0007,2026-09-15,3,174.18
430765,B00065,PR0008,2026-02-28,4,234.98
430766,B00320,PR0007,2026-04-18,3,169.89
430767,B00297,PR0007,2026-09-30,1,57.63
430768,B00315,PR0015,2026-11-08,5,75.96
430769,B00062,PR0012,2026-09-28,5,370.34
430770,B00151,PR0001,2026-08-30,5,242.6
430771,B00053,PR0010,2026-06-12,4,264.35
430772,B00225,PR0006,2026-12-19,2,75.07
430773,B00174,PR0016,2026-07-30,4,142.61
430774,B00285,PR0004,2026-02-19,6,240.25
430775,B00190,PR0009,2026-09-13,2,93.62
430776,B00185,PR0004,2026-12-04,1,41.54
430777,B00156,PR0005,2026-09-12,2,126.98
430778,B00294,PR0015,2026-10-13,4,60.36
430779,B00234,PR0002,2026-08-27,5,278.38
430780,B00108,PR0007,2026-08-04,4,235.68
430781,B00329,PR0001,2026-01-15,2,93.47
430782,B00077,PR0007,2026-01-29,3,175.92
430783,B00107,PR0007,2026-10-10,4,229.33
430784,B00197,PR0012,2026-04-14,1,72.38
430785,B00101,PR0009,2026-12-23,1,45.43
430786,B00336,PR0011,2026-03-27,1,60.98
430787,B00052,PR0011,2026-11-07,4,244.19
430788,B00172,PR0008,2026-06-01,6,343.33
430789,B00076,PR0016,2026-08-24,4,140.07
430790,B00165,PR0012,2026-04-07,3,220.95
430791,B00084,PR0003,2026-08-25,5,284.45
430792,B00189,PR0001,2026-12-22,1,46.96
430793,B00060,PR0005,2026-04-06,4,247.53
430794,B00116,PR0003,2026-08-14,5,280.41
430795,B00002,PR0006,2026-10-08,5,181.48
430796,B00305,PR0008,2026-06-08,5,295.02
430797,B00278,PR0009,2026-12-12,1,46.64
430798,B00433,PR0002,2026-11-23,3,172.19
430799,B00073,PR0001,2026-12-14,3,145.78
430800,B00338,PR0002,2026-07-11,3,166.28
430801,B00272,PR0005,2026-10-06,4,258.94
430802,B00220,PR0004,2026-10-24,4,171.45
430803,B00380,PR0003,2026-08-11,3,166.73
430804,B00180,PR0012,2026-07-05,1,75.49
430805,B00037,PR0006,2026-09-17,5,175.06
430806,B00159,PR0002,2026-09-08,5,287.44
430807,B00086,PR0002,2026-11-27,4,228.25
430808,B00258,PR0012,2026-09-07,5,351.53
430809,B00020,PR0002,2026-11-10,3,166.22
430810,B00093,PR0002,2026-11-23,1,57.86
430811,B00357,PR0015,2026-07-25,4,63.74
430812,B00209,PR0001,2026-06-15,5,228.97
430813,B00136,PR0009,2026-12-06,2,90.61
430814,B00263,PR0010,2026-09-21,1,66.02
430815,B00254,PR0015,2026-05-19,4,62.57
430816,B00024,PR0015,2026-06-03,5,78.1
430817,B00289,PR0010,2026-07-10,3,204.53
430818,B00258,PR0011,2026-12-27,6,370.93
430819,B00006,PR0001,2026-05-01,4,183.43
430820,B00115,PR0010,2026-05-13,6,394.37
430821,B00006,PR0015,2026-04-16,3,47.54
430822,B00058,PR0007,2026-12-05,2,113.67
430823,B00130,PR0010,2026-08-05,1,68.67
430824,B00341,PR0016,2026-02-11,4,144.7
430825,B00343,PR0003,2026-09-16,4,224.13
430826,B00365,PR0006,2026-07-29,2,73.88
430827,B00089,PR0009,2026-08-07,4,187.73
430828,B00408,PR0010,2026-04-10,4,276.09
430829,B00358,PR0006,2026-12-30,4,143.14
430830,B00077,PR0011,2026-01-16,6,370.13
430831,B00069,PR0016,2026-08-19,1,37.62
430832,B00020,PR0005,2026-01-18,6,363.7
430833,B00032,PR0005,2026-08-28,5,303.7
430834,B00247,PR0011,2026-09-30,3,188.58
430835,B00438,PR0015,2026-10-08,3,45.9
430836,B00200,PR0003,2026-07-15,5,294.12
430837,B00302,PR0010,2026-02-05,6,417.0
430838,B00372,PR0011,2026-11-14,2,124.68
430839,B00048,PR0016,2026-12-24,3,109.07
430840,B00431,PR0006,2026-03-20,3,106.83
430841,B00041,PR0003,2026-09-01,5,288.6
430842,B00336,PR0005,2026-10-02,3,191.11
430843,B00325,PR0016,2026-07-17,3,111.26
430844,B00380,PR0003,2026-07-07,2,112.49
430845,B00104,PR0008,2026-09-23,2,117.84
430846,B00127,PR0001,2026-08-18,2,92.58
430847,B00022,PR0005,2026-06-22,3,187.81
430848,B00207,PR0011,2026-01-12,3,181.99
430849,B00029,PR0012,2026-03-13,6,448.9
430850,B00087,PR0006,2026-04-20,6,224.25
430851,B00349,PR0002,2026-04-13,2,113.16
430852,B00013,PR0007,2026-06-30,6,345.33
430853,B00147,PR0016,2026-11-26,5,175.44
430854,B00186,PR0009,2026-04-15,6,291.49
430855,B00362,PR0012,2026-12-07,6,423.55
430856,B00234,PR0009,2026-05-28,3,145.79
430857,B00344,PR0007,2026-02-24,3,169.3
430858,B00032,PR0015,2026-11-02,1,15.45
430859,B00016,PR0002,2026-06-13,2,118.26
430860,B00092,PR0011,2026-06-21,3,188.01
430861,B00176,PR0010,2026-08-14,1,65.43
430862,B00414,PR0015,2026-02-15,5,75.36
430863,B00355,PR0008,2026-11-09,4,225.33
430864,B00243,PR0002,2026-02-25,6,338.99
430865,B00212,PR0004,2026-10-27,1,41.59
430866,B00127,PR0003,2026-10-02,5,294.28
430867,B00408,PR0003,2026-02-11,1,56.7
430868,B00186,PR0015,2026-05-24,4,63.21
430869,B00079,PR0015,2026-07-01,4,62.27
430870,B00427,PR0015,2026-04-12,6,92.68
430871,B00262,PR0009,2026-09-02,2,94.52
430872,B00201,PR0006,2026-01-30,5,181.28
430873,B00242,PR0006,2026-06-09,4,147.13
430874,B00162,PR0007,2026-02-04,5,283.31
430875,B00380,PR0003,2026-12-05,6,345.3
430876,B00040,PR0009,2026-08-18,2,92.88
430877,B00302,PR0001,2026-11-29,2,91.65
430878,B00066,PR0004,2026-04-16,1,41.74
430879,B00361,PR0001,2026-01-02,3,136.05
430880,B00280,PR0016,2026-05-20,6,215.84
430881,B00125,PR0003,2026-03-02,4,230.1
430882,B00023,PR0016,2026-03-24,5,182.67
430883,B00102,PR0004,2026-11-03,2,80.82
430884,B00055,PR0012,2026-08-16,1,71.4
430885,B00139,PR0001,2026-03-31,4,180.17
430886,B00195,PR0009,2026-05-03,6,281.79
430887,B00330,PR0009,2026-03-16,6,272.11
430888,B00216,PR0001,2026-08-07,3,140.4
430889,B00023,PR0012,2026-03-05,4,280.7
430890,B00140,PR0006,2026-02-24,4,148.04
430891,B00167,PR0015,2026-06-28,4,64.78
430892,B00115,PR0002,2026-03-31,2,112.73
430893,B00120,PR0009,2026-12-10,6,278.56
430894,B00284,PR0006,2026-10-18,5,186.98
430895,B00217,PR0011,2026-06-30,5,323.63
430896,B00374,PR0006,2026-01-15,5,176.86
430897,B00347,PR0004,2026-12-04,5,215.5
430898,B00307,PR0005,2026-11-01,6,386.93
430899,B00109,PR0003,2026-11-05,1,56.0
430900,B00316,PR0003,2026-12-28,5,276.33
430901,B00104,PR0010,2026-01-23,3,203.61
430902,B00060,PR0008,2026-12-26,5,290.49
430903,B00033,PR0005,2026-08-25,6,366.11
430904,B00253,PR0009,2026-09-04,5,230.37
430905,B00141,PR0004,2026-03-31,5,210.28
430906,B00075,PR0009,2026-08-14,4,192.36
430907,B00061,PR0004,2026-09-17,6,255.48
430908,B00072,PR0002,2026-05-13,6,346.52
430909,B00106,PR0012,2026-12-22,3,210.75
430910,B00135,PR0006,2026-03-28,1,37.58
430911,B00043,PR0009,2026-12-01,5,228.28
430912,B00296,PR0009,2026-10-17,5,239.35
430913,B00254,PR0011,2026-08-19,5,320.82
430914,B00374,PR0010,2026-06-08,3,197.74
430915,B00429,PR0009,2026-03-04,3,137.11
430916,B00378,PR0006,2026-03-27,3,106.53
430917,B00210,PR0001,2026-10-11,5,231.81
430918,B00072,PR0009,2026-05-23,4,189.66
430919,B00311,PR0011,2026-07-15,6,361.93
430920,B00070,PR0010,2026-07-10,1,65.41
430921,B00003,PR0011,2026-11-18,6,384.87
430922,B00342,PR0015,2026-11-20,2,31.25
430923,B00299,PR0003,2026-04-06,2,113.22
430924,B00296,PR0003,2026-05-14,2,118.43
430925,B00224,PR0009,2026-05-29,6,286.75
430926,B00155,PR0001,2026-05-06,2,96.67
430927,B00243,PR0010,2026-03-28,6,409.09
430928,B00071,PR0007,2026-11-10,1,58.17
430929,B00171,PR0011,2026-03-23,4,240.93
430930,B00058,PR0003,2026-07-16,3,175.12
430931,B00250,PR0016,2026-06-12,5,187.46
430932,B00341,PR0004,2026-08-08,5,200.09
430933,B00428,PR0005,2026-04-30,6,365.93
430934,B00186,PR0005,2026-04-06,5,308.47
430935,B00341,PR0015,2026-07-01,3,47.4
430936,B00328,PR0010,2026-09-07,1,66.19
430937,B00189,PR0003,2026-05-25,4,225.25
430938,B00071,PR0008,2026-07-26,2,115.34
430939,B00130,PR0001,2026-02-25,6,277.88
430940,B00071,PR0015,2026-09-14,5,79.15
430941,B00235,PR0007,2026-03-28,5,288.55
430942,B00226,PR0002,2026-08-15,3,166.55
430943,B00181,PR0010,2026-01-31,2,136.14
430944,B00306,PR0009,2026-01-25,4,182.18
430945,B00306,PR0015,2026-10-06,2,30.93
430946,B00296,PR0003,2026-06-19,5,292.59
430947,B00160,PR0005,2026-07-07,1,64.23
430948,B00346,PR0005,2026-08-01,3,185.99
430949,B00411,PR0012,2026-09-02,1,70.38
430950,B00309,PR0007,2026-07-22,3,170.65
430951,B00029,PR0001,2026-04-10,6,283.08
430952,B00409,PR0010,2026-01-12,4,274.63
430953,B00344,PR0008,2026-02-02,2,116.96
430954,B00196,PR0011,2026-04-26,2,122.82
430955,B00387,PR0009,2026-09-19,4,181.5
430956,B00386,PR0002,2026-07-11,5,291.79
430957,B00207,PR0015,2026-09-13,5,76.74
430958,B00308,PR0009,2026-07-17,2,92.93
430959,B00414,PR0005,2026-05-19,4,250.94
430960,B00140,PR0009,2026-08-08,1,47.99
430961,B00051,PR0009,2026-08-23,2,96.59
430962,B00181,PR0012,2026-12-13,4,283.37
430963,B00071,PR0005,2026-11-16,5,310.08
430964,B00277,PR0003,2026-08-08,1,59.19
430965,B00156,PR0008,2026-03-28,5,290.79
430966,B00410,PR0003,2026-01-04,4,237.51
430967,B00247,PR0001,2026-06-17,2,93.89
430968,B00414,PR0007,2026-04-17,6,348.41
430969,B00242,PR0009,2026-08-09,6,279.26
430970,B00439,PR0008,2026-05-31,2,114.36
430971,B00066,PR0005,2026-12-29,1,64.57
430972,B00385,PR0007,2026-10-17,5,295.47
430973,B00324,PR0007,2026-08-02,5,296.52
430974,B00387,PR0006,2026-08-08,2,71.75
430975,B00371,PR0005,2026-11-08,3,191.87
430976,B00091,PR0004,2026-10-27,4,168.38
430977,B00124,PR0006,2026-06-08,5,179.29
430978,B00017,PR0007,2026-02-16,6,348.34
430979,B00277,PR0001,2026-08-17,4,188.89
430980,B00412,PR0004,2026-02-26,2,82.2
430981,B00379,PR0009,2026-09-10,2,96.1
430982,B00283,PR0002,2026-07-26,6,334.43
430983,B00350,PR0011,2026-12-21,2,121.41
430984,B00377,PR0016,2026-09-16,5,187.33
430985,B00154,PR0011,2026-12-25,4,248.56
430986,B00228,PR0012,2026-10-01,6,447.12
430987,B00022,PR0004,2026-01-17,6,249.61
430988,B00151,PR0004,2026-12-09,6,258.92
430989,B00017,PR0005,2026-02-13,3,187.72
430990,B00030,PR0009,2026-01-24,2,90.32
430991,B00128,PR0004,2026-07-22,2,80.33
430992,B00133,PR0001,2026-03-20,3,139.71
430993,B00158,PR0002,2026-01-22,3,170.87
430994,B00381,PR0016,2026-10-10,2,72.49
430995,B00433,PR0011,2026-02-19,5,301.83
430996,B00351,PR0012,2026-01-31,2,150.41
430997,B00043,PR0005,2026-08-08,1,64.3
430998,B00438,PR0006,2026-06-19,4,140.48
430999,B00031,PR0004,2026-06-17,1,42.36
431000,B00164,PR0010,2026-10-21,5,342.13
431001,B00046,PR0003,2026-03-24,6,332.87
431002,B00165,PR0005,2026-07-18,4,246.65
431003,B00206,PR0001,2026-03-03,1,46.24
431004,B00118,PR0004,2026-01-27,3,124.63
431005,B00323,PR0009,2026-06-13,1,47.09
431006,B00312,PR0009,2026-02-25,5,242.95
431007,B00090,PR0002,2026-06-13,1,56.19
431008,B00316,PR0004,2026-10-25,3,121.43
431009,B00385,PR0008,2026-03-30,3,165.08
431010,B00154,PR0008,2026-01-22,6,355.97
431011,B00375,PR0005,2026-12-18,4,248.89
431012,B00426,PR0015,2026-04-24,6,96.01
431013,B00408,PR0001,2026-10-26,5,228.43
431014,B00076,PR0012,2026-02-06,2,142.21
431015,B00022,PR0009,2026-10-02,4,193.14
431016,B00156,PR0007,2026-11-28,2,118.6
431017,B00288,PR0005,2026-05-12,6,368.89
431018,B00215,PR0016,2026-12-29,3,105.66
431019,B00257,PR0005,2026-10-27,2,120.48
431020,B00205,PR0015,2026-05-13,2,31.57
431021,B00416,PR0005,2026-01-24,1,64.1
431022,B00218,PR0016,2026-06-29,5,179.62
431023,B00236,PR0007,2026-06-28,1,56.1
431024,B00277,PR0001,2026-05-25,5,237.38
431025,B00363,PR0005,2026-12-16,4,257.39
431026,B00068,PR0005,2026-04-08,3,190.08
431027,B00234,PR0007,2026-02-24,1,57.7
431028,B00242,PR0001,2026-09-29,4,186.5
431029,B00351,PR0008,2026-05-08,2,115.27
431030,B00270,PR0012,2026-06-30,5,350.08
431031,B00264,PR0010,2026-09-21,5,339.62
431032,B00326,PR0016,2026-03-25,6,223.64
431033,B00324,PR0009,2026-04-09,1,45.42
431034,B00415,PR0003,2026-09-06,6,342.07
431035,B00254,PR0005,2026-09-25,3,191.71
431036,B00060,PR0012,2026-05-15,3,214.83
431037,B00140,PR0012,2026-04-15,5,363.8
431038,B00299,PR0012,2026-05-09,6,432.56
431039,B00207,PR0015,2026-05-17,1,16.03
431040,B00008,PR0015,2026-03-09,2,31.12
431041,B00326,PR0006,2026-12-25,6,210.61
431042,B00268,PR0012,2026-02-14,5,361.23
431043,B00072,PR0002,2026-09-19,5,296.81
431044,B00288,PR0010,2026-12-04,6,402.92
431045,B00267,PR0011,2026-12-02,3,181.41
431046,B00256,PR0006,2026-05-25,1,36.98
431047,B00309,PR0003,2026-08-23,2,112.8
431048,B00171,PR0015,2026-07-02,5,80.67
431049,B00269,PR0007,2026-04-20,1,57.76
431050,B00429,PR0001,2026-08-07,6,283.98
431051,B00316,PR0002,2026-01-28,4,236.71
431052,B00335,PR0011,2026-03-17,5,303.71
431053,B00207,PR0015,2026-09-06,1,15.88
431054,B00177,PR0006,2026-12-09,4,146.71
431055,B00166,PR0005,2026-06-11,1,61.81
431056,B00384,PR0012,2026-02-10,1,70.88
431057,B00295,PR0001,2026-06-17,5,242.87
431058,B00106,PR0004,2026-02-19,6,257.67
431059,B00180,PR0015,2026-01-10,4,61.59
431060,B00084,PR0003,2026-06-14,5,281.39
431061,B00236,PR0002,2026-09-05,4,233.84
431062,B00438,PR0008,2026-12-31,2,112.31
431063,B00059,PR0001,2026-06-24,4,192.94
431064,B00090,PR0006,2026-12-02,6,219.24
431065,B00148,PR0016,2026-12-03,5,179.9
431066,B00340,PR0008,2026-12-13,3,171.54
431067,B00334,PR0012,2026-01-02,4,299.41
431068,B00088,PR0001,2026-11-24,3,143.28
431069,B00051,PR0009,2026-06-05,5,234.55
431070,B00269,PR0016,2026-04-11,2,74.48
431071,B00235,PR0016,2026-12-21,3,109.52
431072,B00048,PR0004,2026-06-10,6,257.85
431073,B00230,PR0002,2026-07-10,2,112.71
431074,B00063,PR0002,2026-01-31,1,58.22
431075,B00169,PR0005,2026-03-24,5,322.67
431076,B00224,PR0006,2026-11-03,5,181.08
431077,B00171,PR0001,2026-03-06,3,138.11
431078,B00126,PR0002,2026-01-27,6,343.58
431079,B00274,PR0002,2026-09-21,2,111.34
431080,B00044,PR0009,2026-05-09,6,287.63
431081,B00048,PR0012,2026-06-27,4,301.92
431082,B00027,PR0004,2026-07-25,2,85.29
431083,B00083,PR0007,2026-07-02,1,55.26
431084,B00307,PR0004,2026-09-25,1,41.84
431085,B00121,PR0004,2026-11-28,4,165.1
431086,B00353,PR0009,2026-12-19,1,48.08
431087,B00151,PR0002,2026-08-11,3,173.41
431088,B00188,PR0015,2026-08-31,1,16.05
431089,B00381,PR0009,2026-05-24,1,45.94
431090,B00383,PR0016,2026-09-17,6,218.67
431091,B00338,PR0016,2026-06-12,1,35.02
431092,B00302,PR0016,2026-05-21,3,108.16
431093,B00200,PR0001,2026-09-05,2,91.07
431094,B00349,PR0009,2026-11-12,2,93.58
431095,B00435,PR0003,2026-11-02,2,114.51
431096,B00387,PR0004,2026-03-01,5,205.84
431097,B00092,PR0001,2026-03-29,3,144.07
431098,B00106,PR0006,2026-04-17,5,187.68
431099,B00116,PR0012,2026-01-31,3,211.19
431100,B00053,PR0005,2026-05-31,1,62.36
431101,B00175,PR0006,2026-03-08,2,71.45
431102,B00135,PR0003,2026-03-16,5,293.92
431103,B00231,PR0006,2026-03-16,5,187.97
431104,B00309,PR0010,2026-05-07,4,272.84
431105,B00012,PR0005,2026-03-31,1,60.18
431106,B00293,PR0007,2026-11-13,1,55.19
431107,B00325,PR0015,2026-07-31,5,78.84
431108,B00150,PR0009,2026-07-03,3,138.45
431109,B00008,PR0005,2026-11-28,4,258.38
431110,B00349,PR0006,2026-01-09,1,36.09
431111,B00238,PR0005,2026-12-10,1,63.66
431112,B00346,PR0006,2026-12-23,2,75.44
431113,B00180,PR0016,2026-03-28,3,112.14
431114,B00067,PR0012,2026-10-15,1,72.68
431115,B00178,PR0009,2026-08-08,1,47.65
431116,B00218,PR0006,2026-03-20,2,70.39
431117,B00425,PR0008,2026-07-16,2,113.78
431118,B00294,PR0011,2026-07-06,6,365.07
431119,B00420,PR0001,2026-10-22,5,234.63
431120,B00160,PR0005,2026-05-19,5,303.03
431121,B00138,PR0015,2026-05-09,6,95.39
431122,B00332,PR0002,2026-01-22,1,55.58
431123,B00252,PR0004,2026-04-18,2,81.34
431124,B00084,PR0012,2026-01-24,6,451.54
431125,B00183,PR0006,2026-07-02,1,35.42
431126,B00377,PR0005,2026-11-05,1,63.56
431127,B00303,PR0009,2026-07-14,6,276.63
431128,B00357,PR0008,2026-12-26,2,114.9
431129,B00101,PR0005,2026-09-29,2,128.12
431130,B00246,PR0010,2026-11-09,6,398.38
431131,B00233,PR0008,2026-09-12,2,113.18
