CafeSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
535590,B00349,PR0008,2027-09-08,2,116.09
535591,B00187,PR0008,2027-11-20,4,229.0
535592,B00340,PR0004,2027-06-14,1,42.65
535593,B00191,PR0001,2027-09-17,4,184.23
535594,B00271,PR0002,2027-01-28,4,227.93
535595,B00095,PR0005,2027-06-27,2,120.59
535596,B00335,PR0012,2027-01-07,6,451.74
535597,B00188,PR0001,2027-12-05,6,273.17
535598,B00118,PR0003,2027-02-23,4,223.01
535599,B00181,PR0004,2027-01-16,5,209.91
535600,B00161,PR0005,2027-05-06,2,126.92
535601,B00247,PR0016,2027-05-20,6,224.56
535602,B00210,PR0011,2027-01-05,6,369.6
535603,B00428,PR0012,2027-07-17,1,70.6
535604,B00433,PR0005,2027-08-30,5,301.64
535605,B00372,PR0015,2027-11-27,1,15.26
535606,B00269,PR0009,2027-03-22,1,47.36
535607,B00307,PR0010,2027-04-29,4,278.71
535608,B00428,PR0004,2027-04-21,6,242.3
535609,B00027,PR0015,2027-05-30,6,94.29
535610,B00076,PR0004,2027-09-29,6,242.91
535611,B00441,PR0005,2027-07-30,3,190.47
535612,B00455,PR0007,2027-03-29,6,339.82
535613,B00442,PR0010,2027-12-19,1,68.65
535614,B00356,PR0007,2027-02-03,2,118.48
535615,B00037,PR0008,2027-02-02,4,223.54
535616,B00269,PR0012,2027-09-22,5,362.56
535617,B00293,PR0012,2027-05-06,4,284.64
535618,B00050,PR0007,2027-01-25,6,338.45
535619,B00113,PR0005,2027-06-17,3,186.45
535620,B00161,PR0008,2027-12-27,5,275.71
535621,B00019,PR0012,2027-03-05,3,218.76
535622,B00110,PR0010,2027-04-16,1,68.87
535623,B00321,PR0012,2027-12-31,1,75.4
535624,B00337,PR0011,2027-01-06,4,246.35
535625,B00109,PR0001,2027-06-07,5,226.89
535626,B00100,PR0010,2027-06-14,3,196.75
535627,B00276,PR0007,2027-11-13,5,284.2
535628,B00123,PR0008,2027-10-20,1,59.32
535629,B00057,PR0009,2027-09-12,4,189.07
535630,B00445,PR0011,2027-04-28,4,245.99
535631,B00432,PR0010,2027-03-12,2,139.53
535632,B00221,PR0005,2027-04-12,3,192.17
535633,B00437,PR0005,2027-12-17,3,185.37
535634,B00026,PR0006,2027-07-09,1,36.51
535635,B00333,PR0006,2027-09-11,1,35.75
535636,B00355,PR0001,2027-09-26,2,93.47
535637,B00064,PR0004,2027-12-13,1,40.71
535638,B00043,PR0001,2027-11-11,4,183.79
535639,B00270,PR0002,2027-04-06,1,57.47
535640,B00214,PR0008,2027-05-08,6,332.4
535641,B00441,PR0004,2027-03-23,3,120.24
535642,B00382,PR0015,2027-05-20,1,15.71
535643,B00339,PR0007,2027-09-12,5,275.69
535644,B00429,PR0010,2027-04-14,1,65.3
535645,B00052,PR0009,2027-08-20,5,234.48
535646,B00146,PR0007,2027-03-18,5,278.95
535647,B00162,PR0005,2027-01-02,2,124.67
535648,B00428,PR0012,2027-11-13,2,144.33
535649,B00119,PR0002,2027-11-20,6,345.95
535650,B00327,PR0001,2027-08-15,2,90.13
535651,B00437,PR0015,2027-09-20,5,76.16
535652,B00350,PR0004,2027-12-30,1,41.04
535653,B00068,PR0007,2027-09-14,1,58.51
535654,B00074,PR0008,2027-01-29,4,229.28
535655,B00268,PR0003,2027-04-03,4,231.27
535656,B00220,PR0006,2027-10-17,2,72.31
535657,B00165,PR0008,2027-09-16,1,58.01
535658,B00049,PR0005,2027-11-23,1,61.09
535659,B00160,PR0015,2027-07-28,2,32.21
535660,B00096,PR0009,2027-01-23,4,190.92
535661,B00060,PR0016,2027-05-31,5,184.55
535662,B00138,PR0011,2027-10-05,5,316.25
535663,B00182,PR0008,2027-04-02,6,332.28
535664,B00020,PR0006,2027-10-04,5,180.45
535665,B00078,PR0004,2027-09-07,5,212.6
535666,B00127,PR0004,2027-11-30,2,81.38
535667,B00328,PR0007,2027-10-14,4,231.76
535668,B00350,PR0015,2027-06-25,3,47.42
535669,B00265,PR0005,2027-01-08,5,303.17
535670,B00127,PR0009,2027-02-04,4,185.04
535671,B00233,PR0010,2027-08-11,3,207.16
535672,B00427,PR0012,2027-12-04,6,442.36
535673,B00259,PR0011,2027-10-02,4,246.82
535674,B00333,PR0003,2027-07-14,6,351.07
535675,B00046,PR0012,2027-02-07,6,436.91
535676,B00084,PR0007,2027-04-21,6,352.07
535677,B00308,PR0007,2027-10-24,4,231.54
535678,B00347,PR0010,2027-12-09,1,69.33
535679,B00238,PR0012,2027-01-20,5,375.92
535680,B00364,PR0004,2027-04-13,3,128.67
535681,B00285,PR0009,2027-03-03,5,232.15
535682,B00364,PR0004,2027-03-23,3,123.43
535683,B00106,PR0015,2027-08-19,6,90.87
535684,B00303,PR0003,2027-05-07,4,224.07
535685,B00106,PR0011,2027-08-05,3,185.07
535686,B00343,PR0015,2027-12-15,2,31.37
535687,B00409,PR0005,2027-11-10,4,256.75
535688,B00447,PR0001,2027-03-22,1,47.89
535689,B00321,PR0009,2027-08-29,3,138.89
535690,B00046,PR0006,2027-04-12,2,72.17
535691,B00240,PR0016,2027-06-17,4,144.66
535692,B00384,PR0007,2027-11-09,1,55.1
535693,B00348,PR0012,2027-01-05,5,363.68
535694,B00146,PR0015,2027-01-12,1,15.83
535695,B00435,PR0007,2027-12-02,3,171.47
535696,B00411,PR0007,2027-02-14,3,168.93
535697,B00355,PR0005,2027-11-30,6,385.54
535698,B00233,PR0004,2027-10-31,5,212.16
535699,B00283,PR0008,2027-11-23,6,335.07
535700,B00090,PR0010,2027-11-30,1,67.78
535701,B00012,PR0006,2027-09-29,4,149.71
535702,B00335,PR0003,2027-07-23,5,289.75
535703,B00021,PR0016,2027-12-16,5,175.35
535704,B00303,PR0009,2027-02-10,1,47.73
535705,B00408,PR0015,2027-10-24,2,31.43
535706,B00089,PR0002,2027-03-13,4,224.18
535707,B00349,PR0016,2027-05-09,2,73.17
535708,B00361,PR0001,2027-03-22,5,233.38
535709,B00408,PR0008,2027-02-28,1,55.06
535710,B00319,PR0016,2027-08-03,1,35.49
535711,B00458,PR0004,2027-06-30,2,80.21
535712,B00091,PR0008,2027-06-06,5,291.77
535713,B00384,PR0012,2027-11-07,1,74.01
535714,B00004,PR0011,2027-01-01,3,186.88
535715,B00356,PR0003,2027-10-12,5,296.75
535716,B00224,PR0007,2027-05-13,6,334.01
535717,B00022,PR0001,2027-09-14,1,48.49
535718,B00210,PR0007,2027-05-08,3,172.91
535719,B00021,PR0007,2027-03-25,2,116.88
535720,B00005,PR0012,2027-09-23,6,446.85
535721,B00204,PR0012,2027-09-12,4,291.93
535722,B00348,PR0009,2027-12-19,6,274.55
535723,B00053,PR0011,2027-01-26,4,241.38
535724,B00212,PR0004,2027-01-27,1,40.88
535725,B00187,PR0004,2027-07-29,2,83.71
535726,B00196,PR0006,2027-12-29,1,37.26
535727,B00184,PR0016,2027-01-18,6,220.89
535728,B00130,PR0002,2027-10-29,6,353.49
535729,B00211,PR0012,2027-09-09,3,219.45
535730,B00032,PR0001,2027-07-16,2,90.47
535731,B00075,PR0001,2027-03-25,1,48.31
535732,B00063,PR0011,2027-08-18,3,180.32
535733,B00062,PR0006,2027-05-10,5,176.37
535734,B00219,PR0015,2027-11-19,6,92.33
535735,B00194,PR0003,2027-08-10,5,278.22
535736,B00285,PR0012,2027-10-12,5,361.84
535737,B00277,PR0001,2027-02-10,2,93.51
535738,B00440,PR0015,2027-08-21,5,80.28
535739,B00133,PR0004,2027-09-04,6,254.39
535740,B00385,PR0015,2027-03-10,3,46.01
535741,B00416,PR0012,2027-09-08,3,213.95
535742,B00073,PR0008,2027-05-18,4,225.4
535743,B00122,PR0005,2027-01-12,2,125.66
535744,B00305,PR0002,2027-01-12,3,177.23
535745,B00150,PR0001,2027-12-02,2,92.21
535746,B00385,PR0001,2027-04-12,3,140.01
535747,B00191,PR0002,2027-09-11,2,116.09
535748,B00454,PR0010,2027-01-17,6,416.0
535749,B00306,PR0011,2027-07-24,2,122.94
535750,B00422,PR0007,2027-05-31,3,177.18
535751,B00332,PR0003,2027-05-02,6,349.93
535752,B00226,PR0016,2027-10-21,6,224.31
535753,B00147,PR0016,2027-02-07,6,225.9
535754,B00242,PR0010,2027-09-10,4,269.92
535755,B00195,PR0009,2027-11-18,4,191.29
535756,B00156,PR0004,2027-11-22,2,84.87
535757,B00267,PR0003,2027-08-06,3,167.34
535758,B00127,PR0007,2027-04-06,3,174.83
535759,B00023,PR0006,2027-04-28,4,144.11
535760,B00049,PR0005,2027-11-24,4,247.49
535761,B00113,PR0015,2027-06-25,2,30.39
535762,B00107,PR0009,2027-12-17,6,275.8
535763,B00094,PR0008,2027-07-08,6,341.97
535764,B00182,PR0004,2027-08-29,3,126.46
535765,B00439,PR0004,2027-06-22,2,83.33
535766,B00322,PR0003,2027-10-02,4,227.42
535767,B00088,PR0012,2027-09-09,1,70.9
535768,B00059,PR0010,2027-08-14,1,67.19
535769,B00261,PR0010,2027-08-01,6,416.73
535770,B00346,PR0011,2027-12-23,6,388.36
535771,B00247,PR0002,2027-04-17,4,235.76
535772,B00144,PR0004,2027-11-09,4,169.33
535773,B00013,PR0012,2027-10-13,1,73.1
535774,B00201,PR0002,2027-07-13,5,291.97
535775,B00175,PR0001,2027-03-19,5,236.39
535776,B00226,PR0009,2027-08-06,1,47.47
535777,B00035,PR0011,2027-03-24,1,60.13
535778,B00417,PR0015,2027-03-11,3,46.64
535779,B00193,PR0012,2027-08-28,5,377.4
535780,B00249,PR0001,2027-05-30,1,46.75
535781,B00286,PR0005,2027-03-03,6,371.92
535782,B00290,PR0006,2027-03-05,3,111.41
535783,B00166,PR0015,2027-07-23,6,93.44
535784,B00232,PR0005,2027-03-06,6,368.46
535785,B00342,PR0005,2027-03-28,5,311.34
535786,B00256,PR0003,2027-07-02,2,110.61
535787,B00241,PR0016,2027-02-14,2,73.93
535788,B00003,PR0016,2027-10-20,6,226.56
535789,B00083,PR0006,2027-02-28,5,180.31
535790,B00357,PR0009,2027-10-21,4,190.82
535791,B00374,PR0009,2027-09-01,5,236.93
535792,B00100,PR0009,2027-08-29,3,139.76
535793,B00164,PR0015,2027-05-31,4,64.32
535794,B00182,PR0002,2027-06-21,6,331.32
535795,B00266,PR0002,2027-01-16,5,287.23
535796,B00032,PR0015,2027-03-31,2,30.89
535797,B00241,PR0003,2027-09-15,4,229.54
535798,B00457,PR0010,2027-06-30,3,207.4
535799,B00385,PR0012,2027-10-04,3,216.76
535800,B00007,PR0015,2027-01-31,1,15.13
535801,B00110,PR0009,2027-03-03,2,93.4
535802,B00315,PR0008,2027-03-31,1,58.13
535803,B00364,PR0010,2027-11-18,4,263.27
535804,B00171,PR0005,2027-01-06,3,180.61
535805,B00069,PR0011,2027-11-23,5,302.77
535806,B00066,PR0006,2027-01-26,6,216.51
535807,B00353,PR0009,2027-09-08,6,281.49
535808,B00288,PR0003,2027-04-26,4,227.9
535809,B00128,PR0003,2027-12-24,2,114.33
535810,B00081,PR0016,2027-01-26,6,226.15
535811,B00065,PR0010,2027-01-21,1,65.8
535812,B00287,PR0011,2027-12-28,4,244.83
535813,B00121,PR0002,2027-06-13,3,167.74
535814,B00058,PR0003,2027-08-14,3,172.27
535815,B00212,PR0002,2027-06-08,4,222.34
535816,B00175,PR0001,2027-05-18,2,93.61
535817,B00249,PR0004,2027-01-12,4,168.81
535818,B00353,PR0016,2027-11-05,3,111.82
535819,B00422,PR0001,2027-02-22,5,233.28
535820,B00243,PR0012,2027-12-18,6,453.28
535821,B00446,PR0012,2027-03-15,1,74.13
535822,B00122,PR0009,2027-09-08,3,140.99
535823,B00320,PR0010,2027-10-09,6,416.93
535824,B00358,PR0005,2027-08-07,6,369.56
535825,B00122,PR0016,2027-08-03,6,222.29
535826,B00255,PR0016,2027-11-09,5,181.69
535827,B00163,PR0015,2027-10-31,4,60.23
535828,B00007,PR0009,2027-10-10,5,235.01
535829,B00233,PR0001,2027-07-26,3,137.07
535830,B00135,PR0015,2027-11-17,4,63.23
535831,B00127,PR0004,2027-05-11,5,206.83
535832,B00197,PR0002,2027-03-10,3,168.67
535833,B00180,PR0015,2027-10-02,6,91.02
535834,B00141,PR0003,2027-03-31,6,341.92
535835,B00005,PR0009,2027-03-02,3,136.72
535836,B00013,PR0016,2027-03-15,6,213.92
535837,B00285,PR0006,2027-09-06,5,182.84
535838,B00084,PR0002,2027-01-19,3,176.22
535839,B00034,PR0006,2027-11-25,2,71.78
535840,B00281,PR0011,2027-09-06,1,61.55
535841,B00279,PR0016,2027-07-13,4,145.59
535842,B00362,PR0016,2027-06-19,3,110.07
535843,B00125,PR0016,2027-03-05,6,221.92
535844,B00267,PR0009,2027-01-25,3,143.99
535845,B00374,PR0003,2027-08-19,6,350.82
535846,B00454,PR0005,2027-11-17,1,61.21
535847,B00190,PR0007,2027-09-19,3,170.91
535848,B00010,PR0007,2027-02-02,3,177.96
535849,B00377,PR0011,2027-07-08,1,60.48
535850,B00318,PR0016,2027-12-09,6,215.78
535851,B00218,PR0002,2027-07-03,1,55.97
535852,B00111,PR0015,2027-10-07,5,75.6
535853,B00134,PR0003,2027-02-08,6,353.07
535854,B00385,PR0005,2027-10-05,1,62.04
535855,B00276,PR0010,2027-08-20,6,395.83
535856,B00284,PR0002,2027-02-24,3,171.96
535857,B00246,PR0002,2027-05-19,6,334.68
535858,B00380,PR0011,2027-03-15,1,64.13
535859,B00052,PR0012,2027-01-10,2,141.14
535860,B00162,PR0008,2027-01-22,2,110.82
535861,B00280,PR0008,2027-04-13,4,221.02
535862,B00350,PR0003,2027-06-30,6,336.24
535863,B00001,PR0003,2027-04-10,3,167.63
535864,B00410,PR0011,2027-01-19,6,380.77
535865,B00049,PR0001,2027-08-04,6,276.72
535866,B00139,PR0012,2027-09-15,1,75.25
535867,B00037,PR0001,2027-06-17,1,45.28
535868,B00114,PR0004,2027-12-05,3,122.66
535869,B00099,PR0008,2027-04-29,1,56.58
535870,B00231,PR0006,2027-10-22,4,147.13
535871,B00425,PR0005,2027-05-23,6,360.09
535872,B00221,PR0016,2027-03-31,3,107.66
535873,B00353,PR0005,2027-11-05,6,381.18
535874,B00145,PR0011,2027-09-27,1,62.07
535875,B00121,PR0008,2027-01-16,4,232.92
535876,B00015,PR0004,2027-04-20,3,129.0
535877,B00132,PR0011,2027-02-16,6,374.82
535878,B00348,PR0003,2027-10-02,1,56.67
535879,B00252,PR0006,2027-08-01,3,112.05
535880,B00346,PR0007,2027-10-29,2,115.75
535881,B00039,PR0009,2027-02-03,5,228.69
535882,B00041,PR0006,2027-09-04,6,220.74
535883,B00191,PR0011,2027-04-04,4,258.2
535884,B00233,PR0015,2027-12-03,3,45.29
535885,B00183,PR0005,2027-01-02,4,249.62
535886,B00021,PR0002,2027-10-28,3,165.59
535887,B00227,PR0007,2027-03-07,4,220.67
535888,B00221,PR0005,2027-10-31,2,121.72
535889,B00317,PR0015,2027-08-19,5,80.7
535890,B00412,PR0008,2027-02-04,6,345.2
535891,B00247,PR0016,2027-11-28,1,36.6
535892,B00182,PR0004,2027-04-22,3,125.69
535893,B00416,PR0016,2027-03-27,2,74.15
535894,B00286,PR0012,2027-12-12,4,293.08
535895,B00224,PR0016,2027-02-17,4,140.84
535896,B00009,PR0005,2027-03-08,5,320.54
535897,B00005,PR0016,2027-11-14,1,35.04
535898,B00452,PR0008,2027-11-15,1,58.66
535899,B00438,PR0005,2027-02-05,2,128.23
535900,B00104,PR0005,2027-03-20,2,120.32
535901,B00218,PR0009,2027-09-29,1,46.85
535902,B00430,PR0012,2027-09-05,1,72.73
535903,B00283,PR0009,2027-05-15,2,93.64
535904,B00268,PR0005,2027-01-24,6,368.52
535905,B00108,PR0008,2027-01-22,6,347.26
535906,B00281,PR0016,2027-02-27,3,108.37
535907,B00085,PR0012,2027-08-16,6,436.96
535908,B00190,PR0015,2027-12-16,2,31.73
535909,B00173,PR0016,2027-05-03,3,110.8
535910,B00239,PR0004,2027-01-15,1,41.72
535911,B00199,PR0015,2027-11-11,4,63.68
535912,B00217,PR0006,2027-08-09,4,151.15
535913,B00095,PR0010,2027-09-27,5,330.81
535914,B00084,PR0007,2027-02-06,4,227.59
535915,B00103,PR0006,2027-04-25,5,180.8
535916,B00306,PR0010,2027-12-08,2,131.38
535917,B00253,PR0002,2027-06-03,1,59.22
535918,B00422,PR0002,2027-12-06,4,228.78
535919,B00241,PR0005,2027-11-21,4,258.29
535920,B00027,PR0007,2027-01-13,5,295.8
535921,B00435,PR0004,2027-02-20,1,42.02
535922,B00267,PR0006,2027-04-12,2,73.09
535923,B00446,PR0015,2027-12-25,6,96.08
535924,B00367,PR0010,2027-12-26,6,413.3
535925,B00129,PR0010,2027-02-25,4,265.63
535926,B00338,PR0011,2027-06-27,6,384.34
535927,B00162,PR0015,2027-02-12,5,77.59
535928,B00378,PR0007,2027-01-25,3,171.58
535929,B00369,PR0009,2027-02-22,6,287.51
535930,B00190,PR0007,2027-01-11,6,346.84
535931,B00262,PR0005,2027-04-10,2,125.34
535932,B00246,PR0011,2027-12-08,2,125.02
535933,B00180,PR0004,2027-11-20,3,124.12
535934,B00064,PR0011,2027-03-04,3,191.0
535935,B00195,PR0005,2027-10-12,1,62.12
535936,B00288,PR0006,2027-11-18,3,106.28
535937,B00211,PR0003,2027-06-06,5,286.56
535938,B00061,PR0001,2027-11-19,6,274.35
535939,B00257,PR0009,2027-04-20,1,47.12
535940,B00426,PR0003,2027-10-03,6,335.11
535941,B00441,PR0004,2027-05-18,6,240.05
535942,B00372,PR0012,2027-08-25,5,372.03
535943,B00324,PR0003,2027-05-27,2,116.68
535944,B00265,PR0006,2027-12-29,4,150.28
535945,B00125,PR0005,2027-12-28,2,127.62
535946,B00054,PR0008,2027-11-07,5,289.85
535947,B00368,PR0005,2027-06-21,4,240.61
535948,B00356,PR0006,2027-06-06,3,107.29
535949,B00031,PR0002,2027-11-06,5,289.84
535950,B00213,PR0015,2027-02-25,5,75.99
535951,B00233,PR0012,2027-08-30,1,75.56
535952,B00323,PR0006,2027-04-04,5,177.46
535953,B00080,PR0006,2027-03-20,3,106.78
535954,B00268,PR0005,2027-11-09,3,183.42
535955,B00387,PR0004,2027-08-31,6,241.23
535956,B00064,PR0003,2027-07-31,5,288.3
535957,B00110,PR0007,2027-04-30,1,56.05
535958,B00374,PR0005,2027-05-15,5,309.03
535959,B00308,PR0010,2027-04-30,5,329.48
535960,B00283,PR0004,2027-06-14,1,43.13
535961,B00185,PR0012,2027-11-07,6,421.89
535962,B00264,PR0001,2027-11-29,5,227.39
535963,B00188,PR0016,2027-09-22,2,71.85
535964,B00175,PR0004,2027-07-18,2,83.58
535965,B00017,PR0001,2027-10-16,5,225.78
535966,B00191,PR0012,2027-08-11,5,358.82
535967,B00334,PR0016,2027-07-23,5,175.56
535968,B00207,PR0002,2027-03-02,3,166.74
535969,B00337,PR0007,2027-08-07,3,175.28
535970,B00181,PR0009,2027-01-26,4,189.4
535971,B00137,PR0009,2027-09-18,1,46.56
535972,B00374,PR0016,2027-05-22,5,188.94
535973,B00222,PR0010,2027-11-27,5,333.25
535974,B00178,PR0010,2027-01-04,3,196.92
535975,B00174,PR0010,2027-10-30,6,408.83
535976,B00264,PR0005,2027-10-06,6,371.09
535977,B00091,PR0009,2027-07-24,4,189.43
535978,B00106,PR0012,2027-10-31,5,364.5
535979,B00234,PR0011,2027-08-16,5,314.5
535980,B00292,PR0009,2027-09-21,6,289.93
535981,B00076,PR0001,2027-02-20,2,93.53
535982,B00153,PR0015,2027-08-14,6,94.72
535983,B00376,PR0007,2027-06-24,5,287.59
535984,B00061,PR0011,2027-08-11,5,314.45
535985,B00325,PR0008,2027-03-27,2,117.61
535986,B00123,PR0007,2027-12-21,6,335.16
535987,B00347,PR0004,2027-12-24,5,209.25
535988,B00002,PR0015,2027-04-23,4,64.07
535989,B00054,PR0002,2027-10-31,4,227.51
535990,B00174,PR0006,2027-01-18,4,150.5
535991,B00314,PR0010,2027-02-22,2,138.12
535992,B00262,PR0006,2027-02-04,2,71.3
535993,B00106,PR0008,2027-09-12,5,289.75
535994,B00055,PR0002,2027-10-30,5,287.68
535995,B00070,PR0006,2027-08-17,4,146.58
535996,B00463,PR0007,2027-04-28,1,57.45
535997,B00244,PR0009,2027-02-12,5,239.64
535998,B00230,PR0011,2027-05-12,6,363.92
535999,B00215,PR0012,2027-07-19,4,280.47
536000,B00092,PR0006,2027-01-27,3,107.06
536001,B00217,PR0008,2027-08-11,6,346.29
536002,B00325,PR0012,2027-01-11,1,73.31
536003,B00072,PR0015,2027-07-21,2,30.14
536004,B00438,PR0012,2027-08-13,3,226.52
536005,B00199,PR0015,2027-07-03,5,79.67
536006,B00154,PR0012,2027-12-12,6,437.44
536007,B00381,PR0016,2027-07-23,5,175.74
536008,B00230,PR0011,2027-12-11,5,303.27
536009,B00172,PR0009,2027-05-16,2,90.81
536010,B00007,PR0006,2027-10-29,3,105.53
536011,B00311,PR0008,2027-08-27,3,169.02
536012,B00201,PR0015,2027-08-07,6,91.73
536013,B00415,PR0006,2027-06-04,2,72.01
536014,B00107,PR0006,2027-09-13,1,35.24
536015,B00244,PR0003,2027-07-14,6,347.34
536016,B00262,PR0008,2027-02-24,3,166.34
536017,B00043,PR0003,2027-11-28,3,167.97
536018,B00114,PR0011,2027-12-30,4,249.4
536019,B00078,PR0002,2027-03-16,4,225.27
536020,B00451,PR0015,2027-01-09,1,15.16
536021,B00372,PR0004,2027-07-18,1,40.54
536022,B00426,PR0010,2027-11-14,2,130.29
536023,B00045,PR0006,2027-02-23,3,107.67
536024,B00129,PR0001,2027-04-05,6,271.72
536025,B00209,PR0009,2027-10-17,3,144.87
536026,B00275,PR0002,2027-02-26,5,275.86
536027,B00368,PR0012,2027-07-28,4,280.62
536028,B00441,PR0003,2027-06-08,4,222.07
536029,B00043,PR0003,2027-05-12,6,347.55
536030,B00340,PR0016,2027-03-15,3,105.59
536031,B00289,PR0009,2027-03-19,1,46.28
536032,B00193,PR0009,2027-09-01,6,285.79
536033,B00013,PR0008,2027-08-19,2,117.62
536034,B00060,PR0001,2027-02-15,4,183.34
536035,B00341,PR0001,2027-01-04,2,94.62
536036,B00191,PR0008,2027-05-01,1,58.68
536037,B00221,PR0002,2027-01-09,4,221.99
536038,B00091,PR0009,2027-03-15,4,190.26
536039,B00092,PR0010,2027-10-11,6,395.23
536040,B00332,PR0003,2027-03-17,5,276.83
536041,B00090,PR0016,2027-12-13,5,182.99
536042,B00263,PR0015,2027-09-09,6,97.19
536043,B00204,PR0001,2027-12-16,1,45.09
536044,B00445,PR0007,2027-11-20,1,57.13
536045,B00310,PR0012,2027-09-20,3,211.46
536046,B00384,PR0008,2027-01-12,5,293.22
536047,B00329,PR0008,2027-04-21,4,234.67
536048,B00221,PR0004,2027-01-21,2,83.92
536049,B00177,PR0008,2027-03-06,1,57.56
536050,B00276,PR0004,2027-11-03,5,211.99
536051,B00096,PR0007,2027-01-23,5,294.57
536052,B00287,PR0016,2027-05-21,1,36.03
536053,B00108,PR0003,2027-05-24,6,341.63
536054,B00137,PR0007,2027-11-08,6,338.94
536055,B00355,PR0015,2027-03-10,6,90.55
536056,B00038,PR0007,2027-12-11,3,175.14
536057,B00208,PR0003,2027-04-15,2,117.66
536058,B00462,PR0011,2027-06-08,6,378.52
536059,B00461,PR0004,2027-07-12,2,81.43
536060,B00371,PR0003,2027-01-19,1,56.88
536061,B00188,PR0011,2027-08-03,2,129.45
536062,B00259,PR0004,2027-08-06,5,203.71
536063,B00080,PR0015,2027-06-29,4,64.17
536064,B00351,PR0002,2027-07-21,5,294.85
536065,B00175,PR0006,2027-10-22,1,35.5
536066,B00418,PR0001,2027-06-01,1,47.7
536067,B00084,PR0016,2027-06-02,1,35.68
536068,B00009,PR0007,2027-10-30,6,355.31
536069,B00432,PR0016,2027-02-02,3,112.43
536070,B00358,PR0001,2027-07-02,6,289.83
536071,B00116,PR0012,2027-06-19,6,436.36
536072,B00003,PR0003,2027-09-30,2,116.71
536073,B00202,PR0011,2027-08-04,5,308.28
536074,B00384,PR0009,2027-03-22,1,45.53
536075,B00373,PR0002,2027-07-23,1,58.67
536076,B00251,PR0007,2027-12-15,1,59.23
536077,B00338,PR0004,2027-12-12,4,160.11
536078,B00260,PR0003,2027-12-29,3,174.08
536079,B00346,PR0008,2027-10-03,1,58.5
536080,B00069,PR0005,2027-10-02,2,122.71
536081,B00215,PR0006,2027-04-06,2,71.94
536082,B00318,PR0003,2027-08-21,1,55.8
536083,B00138,PR0003,2027-12-12,6,352.53
536084,B00270,PR0005,2027-01-15,6,360.25
536085,B00289,PR0001,2027-06-17,4,190.48
536086,B00020,PR0007,2027-10-02,3,167.86
536087,B00118,PR0011,2027-03-09,3,190.13
536088,B00242,PR0003,2027-10-04,1,58.21
536089,B00210,PR0006,2027-01-08,4,146.6
536090,B00189,PR0001,2027-03-29,6,275.42
536091,B00279,PR0015,2027-06-29,1,15.49
536092,B00030,PR0016,2027-04-21,2,73.11
536093,B00308,PR0016,2027-10-13,5,177.14
536094,B00248,PR0015,2027-07-05,3,47.41
536095,B00255,PR0007,2027-09-23,2,112.87
536096,B00112,PR0012,2027-10-02,5,370.99
536097,B00005,PR0012,2027-09-15,6,435.69
536098,B00123,PR0016,2027-07-17,3,105.69
536099,B00413,PR0007,2027-11-08,6,355.81
536100,B00274,PR0010,2027-12-28,5,344.05
536101,B00086,PR0011,2027-09-19,4,255.85
536102,B00009,PR0010,2027-06-02,2,138.9
536103,B00340,PR0005,2027-08-08,6,385.35
536104,B00005,PR0009,2027-10-07,1,45.42
536105,B00315,PR0011,2027-09-12,4,258.79
536106,B00033,PR0011,2027-08-15,6,380.59
536107,B00121,PR0003,2027-01-11,4,224.08
536108,B00215,PR0008,2027-10-28,6,333.96
536109,B00011,PR0009,2027-04-11,6,274.97
536110,B00059,PR0001,2027-07-25,5,242.22
536111,B00383,PR0002,2027-01-13,6,346.94
536112,B00180,PR0016,2027-10-01,3,111.89
536113,B00340,PR0016,2027-05-03,2,71.89
536114,B00273,PR0002,2027-04-14,5,278.62
536115,B00368,PR0009,2027-03-22,4,189.77
536116,B00412,PR0006,2027-05-12,6,221.85
536117,B00250,PR0012,2027-08-27,4,289.78
536118,B00145,PR0007,2027-07-11,1,57.87
536119,B00133,PR0001,2027-04-20,1,45.12
536120,B00292,PR0011,2027-06-11,4,256.36
536121,B00342,PR0016,2027-03-24,1,35.5
536122,B00097,PR0004,2027-08-24,3,120.91
536123,B00155,PR0006,2027-01-20,2,72.31
536124,B00222,PR0016,2027-01-31,1,36.21
536125,B00166,PR0003,2027-02-26,2,113.68
536126,B00344,PR0009,2027-01-20,3,144.67
536127,B00342,PR0005,2027-08-13,2,129.55
536128,B00319,PR0011,2027-03-17,3,181.12
536129,B00306,PR0008,2027-12-13,4,226.15
536130,B00452,PR0007,2027-09-15,1,55.79
536131,B00193,PR0011,2027-10-31,4,242.24
536132,B00049,PR0006,2027-07-24,3,108.14
536133,B00271,PR0016,2027-08-16,5,188.82
536134,B00188,PR0011,2027-12-29,2,126.54
536135,B00103,PR0003,2027-09-20,6,352.4
536136,B00319,PR0001,2027-06-14,6,285.28
536137,B00333,PR0016,2027-10-16,4,149.64
536138,B00037,PR0002,2027-09-23,5,287.7
536139,B00380,PR0015,2027-02-25,1,15.55
536140,B00442,PR0002,2027-02-24,2,117.69
536141,B00349,PR0016,2027-07-11,2,72.54
536142,B00316,PR0007,2027-02-03,6,345.85
536143,B00463,PR0015,2027-01-13,5,78.43
536144,B00091,PR0016,2027-04-22,6,211.07
536145,B00329,PR0006,2027-07-19,2,71.91
536146,B00383,PR0007,2027-12-12,6,346.74
536147,B00248,PR0007,2027-05-13,5,290.37
