StoreSaleID,BranchID,ProductID,SaleDate,Quantity,Revenue
521749,B00336,PR0022,2027-04-23,2,360.0
521750,B00083,PR0023,2027-05-05,2,150.0
521751,B00463,PR0021,2027-08-22,6,240.0
521752,B00102,PR0018,2027-07-28,10,300.0
521753,B00451,PR0013,2027-03-17,7,70.0
521754,B00408,PR0025,2027-08-27,6,1194.0
521755,B00036,PR0017,2027-01-15,7,140.0
521756,B00173,PR0017,2027-02-02,3,60.0
521757,B00086,PR0020,2027-01-20,2,30.0
521758,B00430,PR0018,2027-09-15,7,210.0
521759,B00254,PR0013,2027-10-18,5,50.0
521760,B00281,PR0024,2027-12-29,3,285.0
521761,B00067,PR0020,2027-06-25,5,75.0
521762,B00411,PR0020,2027-03-30,9,135.0
521763,B00094,PR0025,2027-06-11,2,398.0
521764,B00147,PR0027,2027-03-26,9,225.0
521765,B00155,PR0022,2027-10-10,9,1620.0
521766,B00421,PR0014,2027-06-24,3,75.0
521767,B00156,PR0024,2027-02-05,2,190.0
521768,B00078,PR0019,2027-04-15,4,100.0
521769,B00030,PR0024,2027-02-15,3,285.0
521770,B00029,PR0023,2027-04-13,4,300.0
521771,B00039,PR0020,2027-12-22,2,30.0
521772,B00288,PR0020,2027-09-18,4,60.0
521773,B00146,PR0020,2027-02-01,1,15.0
521774,B00386,PR0019,2027-11-08,8,200.0
521775,B00050,PR0021,2027-12-11,5,200.0
521776,B00341,PR0021,2027-09-03,9,360.0
521777,B00243,PR0026,2027-11-15,10,1200.0
521778,B00348,PR0027,2027-03-16,10,250.0
521779,B00283,PR0022,2027-12-11,4,720.0
521780,B00185,PR0025,2027-09-27,5,995.0
521781,B00247,PR0022,2027-12-22,1,180.0
521782,B00237,PR0013,2027-08-28,3,30.0
521783,B00161,PR0022,2027-04-29,8,1440.0
521784,B00141,PR0027,2027-08-26,8,200.0
521785,B00112,PR0014,2027-11-14,4,100.0
521786,B00323,PR0018,2027-10-16,10,300.0
521787,B00358,PR0018,2027-10-02,6,180.0
521788,B00135,PR0018,2027-10-18,1,30.0
521789,B00030,PR0024,2027-12-29,2,190.0
521790,B00053,PR0017,2027-09-20,6,120.0
521791,B00319,PR0021,2027-04-28,4,160.0
521792,B00038,PR0027,2027-05-03,1,25.0
521793,B00370,PR0026,2027-11-01,2,240.0
521794,B00187,PR0024,2027-08-28,4,380.0
521795,B00221,PR0014,2027-11-15,10,250.0
521796,B00355,PR0027,2027-04-07,5,125.0
521797,B00205,PR0021,2027-03-29,1,40.0
521798,B00175,PR0017,2027-02-09,1,20.0
521799,B00460,PR0019,2027-09-23,1,25.0
521800,B00301,PR0022,2027-07-12,4,720.0
521801,B00039,PR0025,2027-06-20,3,597.0
521802,B00356,PR0021,2027-10-21,7,280.0
521803,B00026,PR0027,2027-12-15,8,200.0
521804,B00447,PR0017,2027-01-30,5,100.0
521805,B00345,PR0017,2027-12-17,7,140.0
521806,B00095,PR0022,2027-05-23,6,1080.0
521807,B00048,PR0026,2027-08-31,2,240.0
521808,B00090,PR0026,2027-03-26,10,1200.0
521809,B00228,PR0014,2027-01-30,1,25.0
521810,B00111,PR0014,2027-08-21,10,250.0
521811,B00242,PR0025,2027-09-17,8,1592.0
521812,B00436,PR0027,2027-08-25,2,50.0
521813,B00222,PR0013,2027-04-25,9,90.0
521814,B00022,PR0020,2027-11-02,2,30.0
521815,B00463,PR0026,2027-12-04,10,1200.0
521816,B00386,PR0023,2027-07-16,1,75.0
521817,B00436,PR0021,2027-07-14,9,360.0
521818,B00096,PR0023,2027-03-31,2,150.0
521819,B00360,PR0021,2027-12-18,8,320.0
521820,B00429,PR0020,2027-08-11,7,105.0
521821,B00029,PR0026,2027-01-31,10,1200.0
521822,B00284,PR0013,2027-08-11,2,20.0
521823,B00018,PR0020,2027-03-02,10,150.0
521824,B00133,PR0024,2027-09-22,8,760.0
521825,B00301,PR0013,2027-01-24,10,100.0
521826,B00077,PR0024,2027-08-27,7,665.0
521827,B00447,PR0020,2027-03-16,9,135.0
521828,B00273,PR0025,2027-02-01,4,796.0
521829,B00456,PR0017,2027-09-19,7,140.0
521830,B00378,PR0022,2027-02-13,10,1800.0
521831,B00246,PR0019,2027-04-03,6,150.0
521832,B00426,PR0022,2027-04-06,6,1080.0
521833,B00311,PR0021,2027-03-23,2,80.0
521834,B00197,PR0025,2027-09-06,3,597.0
521835,B00424,PR0014,2027-06-23,1,25.0
521836,B00097,PR0014,2027-09-07,3,75.0
521837,B00416,PR0017,2027-12-10,1,20.0
521838,B00311,PR0026,2027-05-22,2,240.0
521839,B00305,PR0018,2027-11-08,4,120.0
521840,B00342,PR0027,2027-11-25,9,225.0
521841,B00121,PR0014,2027-02-20,1,25.0
521842,B00228,PR0019,2027-09-21,6,150.0
521843,B00460,PR0023,2027-01-30,9,675.0
521844,B00024,PR0018,2027-11-03,10,300.0
521845,B00118,PR0018,2027-06-16,4,120.0
521846,B00258,PR0021,2027-10-14,2,80.0
521847,B00258,PR0023,2027-11-07,4,300.0
521848,B00141,PR0021,2027-05-25,6,240.0
521849,B00166,PR0022,2027-01-11,5,900.0
521850,B00076,PR0025,2027-09-28,1,199.0
521851,B00235,PR0021,2027-09-14,3,120.0
521852,B00319,PR0013,2027-06-01,2,20.0
521853,B00083,PR0024,2027-02-03,4,380.0
521854,B00167,PR0017,2027-01-31,6,120.0
521855,B00236,PR0024,2027-04-01,10,950.0
521856,B00349,PR0013,2027-08-08,6,60.0
521857,B00237,PR0019,2027-08-01,2,50.0
521858,B00260,PR0024,2027-08-25,4,380.0
521859,B00415,PR0018,2027-02-26,3,90.0
521860,B00001,PR0022,2027-09-19,1,180.0
521861,B00098,PR0019,2027-09-25,9,225.0
521862,B00257,PR0013,2027-10-16,6,60.0
521863,B00128,PR0024,2027-01-03,10,950.0
521864,B00077,PR0014,2027-04-26,7,175.0
521865,B00203,PR0022,2027-05-02,5,900.0
521866,B00349,PR0023,2027-03-13,6,450.0
521867,B00181,PR0019,2027-02-01,5,125.0
521868,B00435,PR0019,2027-02-23,10,250.0
521869,B00120,PR0023,2027-03-18,8,600.0
521870,B00118,PR0024,2027-06-18,3,285.0
521871,B00143,PR0024,2027-07-16,8,760.0
521872,B00022,PR0017,2027-09-03,6,120.0
521873,B00285,PR0025,2027-02-02,7,1393.0
521874,B00144,PR0018,2027-12-18,5,150.0
521875,B00141,PR0013,2027-10-13,9,90.0
521876,B00042,PR0018,2027-06-25,7,210.0
521877,B00371,PR0026,2027-08-26,5,600.0
521878,B00409,PR0021,2027-05-12,4,160.0
521879,B00011,PR0027,2027-02-16,5,125.0
521880,B00268,PR0026,2027-07-12,6,720.0
521881,B00244,PR0024,2027-05-14,9,855.0
521882,B00023,PR0019,2027-05-26,5,125.0
521883,B00270,PR0017,2027-10-22,9,180.0
521884,B00052,PR0027,2027-04-08,5,125.0
521885,B00118,PR0013,2027-08-29,7,70.0
521886,B00017,PR0020,2027-04-25,8,120.0
521887,B00291,PR0014,2027-07-23,9,225.0
521888,B00122,PR0020,2027-09-27,9,135.0
521889,B00374,PR0019,2027-08-27,4,100.0
521890,B00159,PR0018,2027-09-22,7,210.0
521891,B00102,PR0020,2027-05-30,7,105.0
521892,B00102,PR0023,2027-03-04,2,150.0
521893,B00041,PR0018,2027-11-16,3,90.0
521894,B00218,PR0022,2027-02-09,10,1800.0
521895,B00381,PR0021,2027-11-28,9,360.0
521896,B00202,PR0023,2027-12-24,2,150.0
521897,B00227,PR0018,2027-08-12,2,60.0
521898,B00372,PR0017,2027-06-01,8,160.0
521899,B00037,PR0019,2027-03-19,5,125.0
521900,B00281,PR0013,2027-01-31,10,100.0
521901,B00380,PR0021,2027-06-22,3,120.0
521902,B00132,PR0014,2027-10-05,8,200.0
521903,B00279,PR0025,2027-03-14,3,597.0
521904,B00026,PR0013,2027-01-31,8,80.0
521905,B00135,PR0025,2027-05-14,4,796.0
521906,B00186,PR0014,2027-07-12,7,175.0
521907,B00116,PR0024,2027-09-01,8,760.0
521908,B00349,PR0025,2027-11-01,6,1194.0
521909,B00332,PR0013,2027-10-27,8,80.0
521910,B00087,PR0027,2027-04-17,4,100.0
521911,B00311,PR0027,2027-04-02,1,25.0
521912,B00454,PR0020,2027-11-16,7,105.0
521913,B00139,PR0020,2027-10-27,4,60.0
521914,B00419,PR0021,2027-09-14,1,40.0
521915,B00345,PR0025,2027-08-26,1,199.0
521916,B00104,PR0021,2027-08-21,5,200.0
521917,B00354,PR0020,2027-08-06,3,45.0
521918,B00029,PR0022,2027-11-15,2,360.0
521919,B00371,PR0022,2027-01-07,10,1800.0
521920,B00318,PR0021,2027-02-16,5,200.0
521921,B00445,PR0026,2027-06-15,5,600.0
521922,B00020,PR0014,2027-07-07,10,250.0
521923,B00453,PR0026,2027-08-07,10,1200.0
521924,B00129,PR0020,2027-06-17,7,105.0
521925,B00047,PR0025,2027-08-31,1,199.0
521926,B00308,PR0021,2027-05-10,2,80.0
521927,B00231,PR0022,2027-05-18,8,1440.0
521928,B00424,PR0027,2027-05-01,2,50.0
521929,B00059,PR0018,2027-11-23,9,270.0
521930,B00072,PR0013,2027-07-25,2,20.0
521931,B00433,PR0024,2027-06-14,2,190.0
521932,B00075,PR0020,2027-07-10,2,30.0
521933,B00284,PR0027,2027-09-29,9,225.0
521934,B00121,PR0013,2027-09-19,10,100.0
521935,B00069,PR0019,2027-01-04,3,75.0
521936,B00428,PR0014,2027-04-29,3,75.0
521937,B00013,PR0017,2027-11-03,1,20.0
521938,B00440,PR0026,2027-03-20,1,120.0
521939,B00025,PR0023,2027-08-21,3,225.0
521940,B00019,PR0024,2027-02-05,3,285.0
521941,B00426,PR0014,2027-01-15,7,175.0
521942,B00127,PR0017,2027-03-22,7,140.0
521943,B00080,PR0018,2027-01-01,2,60.0
521944,B00083,PR0017,2027-09-29,7,140.0
521945,B00267,PR0025,2027-05-25,9,1791.0
521946,B00377,PR0018,2027-07-11,4,120.0
521947,B00263,PR0024,2027-10-13,5,475.0
521948,B00349,PR0013,2027-01-27,9,90.0
521949,B00361,PR0024,2027-10-27,1,95.0
521950,B00133,PR0024,2027-04-17,4,380.0
521951,B00274,PR0017,2027-05-29,3,60.0
521952,B00433,PR0021,2027-03-05,1,40.0
521953,B00318,PR0025,2027-03-12,5,995.0
521954,B00462,PR0017,2027-01-12,7,140.0
521955,B00119,PR0021,2027-07-16,4,160.0
521956,B00255,PR0013,2027-07-21,2,20.0
521957,B00131,PR0017,2027-04-10,9,180.0
521958,B00151,PR0024,2027-10-29,8,760.0
521959,B00056,PR0027,2027-10-31,2,50.0
521960,B00280,PR0020,2027-03-18,7,105.0
521961,B00164,PR0013,2027-11-25,6,60.0
521962,B00121,PR0014,2027-09-25,9,225.0
521963,B00133,PR0026,2027-08-14,1,120.0
521964,B00374,PR0017,2027-08-13,4,80.0
521965,B00460,PR0027,2027-05-06,6,150.0
521966,B00052,PR0021,2027-07-06,3,120.0
521967,B00089,PR0022,2027-08-21,9,1620.0
521968,B00050,PR0022,2027-01-12,1,180.0
521969,B00201,PR0025,2027-01-01,7,1393.0
521970,B00446,PR0019,2027-12-11,8,200.0
521971,B00068,PR0023,2027-11-06,5,375.0
521972,B00031,PR0024,2027-02-08,6,570.0
521973,B00132,PR0023,2027-04-10,6,450.0
521974,B00072,PR0013,2027-12-04,9,90.0
521975,B00344,PR0026,2027-09-20,4,480.0
521976,B00187,PR0014,2027-12-11,8,200.0
521977,B00065,PR0027,2027-06-30,8,200.0
521978,B00056,PR0021,2027-03-25,7,280.0
521979,B00430,PR0017,2027-01-18,9,180.0
521980,B00329,PR0018,2027-08-17,7,210.0
521981,B00036,PR0013,2027-07-03,1,10.0
521982,B00097,PR0027,2027-05-30,5,125.0
521983,B00326,PR0020,2027-11-08,6,90.0
521984,B00448,PR0014,2027-03-29,5,125.0
521985,B00267,PR0017,2027-01-12,7,140.0
521986,B00378,PR0018,2027-02-05,6,180.0
521987,B00269,PR0014,2027-01-07,6,150.0
521988,B00153,PR0027,2027-04-09,7,175.0
521989,B00357,PR0014,2027-10-01,4,100.0
521990,B00249,PR0013,2027-08-14,8,80.0
521991,B00322,PR0026,2027-08-22,5,600.0
521992,B00111,PR0027,2027-09-15,2,50.0
521993,B00461,PR0014,2027-02-01,8,200.0
521994,B00059,PR0017,2027-03-31,7,140.0
521995,B00411,PR0024,2027-04-14,7,665.0
521996,B00291,PR0017,2027-07-12,2,40.0
521997,B00174,PR0023,2027-02-14,3,225.0
521998,B00225,PR0023,2027-03-13,6,450.0
521999,B00417,PR0026,2027-03-12,7,840.0
522000,B00169,PR0017,2027-11-07,5,100.0
522001,B00143,PR0017,2027-10-31,7,140.0
522002,B00264,PR0023,2027-02-05,2,150.0
522003,B00319,PR0026,2027-01-20,3,360.0
522004,B00373,PR0022,2027-04-29,1,180.0
522005,B00273,PR0017,2027-06-03,10,200.0
522006,B00371,PR0025,2027-04-19,7,1393.0
522007,B00117,PR0023,2027-09-07,5,375.0
522008,B00119,PR0027,2027-11-09,1,25.0
522009,B00105,PR0020,2027-12-11,3,45.0
522010,B00273,PR0017,2027-10-25,5,100.0
522011,B00263,PR0021,2027-12-31,10,400.0
522012,B00099,PR0017,2027-11-29,8,160.0
522013,B00078,PR0017,2027-04-05,7,140.0
522014,B00328,PR0025,2027-06-20,9,1791.0
522015,B00343,PR0013,2027-02-01,1,10.0
522016,B00190,PR0013,2027-07-18,4,40.0
522017,B00015,PR0026,2027-01-07,7,840.0
522018,B00358,PR0023,2027-10-27,5,375.0
522019,B00343,PR0022,2027-07-11,6,1080.0
522020,B00381,PR0014,2027-07-19,10,250.0
522021,B00277,PR0013,2027-04-08,7,70.0
522022,B00300,PR0013,2027-07-23,8,80.0
522023,B00268,PR0023,2027-07-24,10,750.0
522024,B00232,PR0019,2027-03-17,3,75.0
522025,B00187,PR0014,2027-09-21,1,25.0
522026,B00255,PR0021,2027-11-23,7,280.0
522027,B00298,PR0019,2027-09-28,8,200.0
522028,B00058,PR0027,2027-12-27,9,225.0
522029,B00089,PR0026,2027-01-28,2,240.0
522030,B00132,PR0021,2027-06-16,9,360.0
522031,B00257,PR0022,2027-08-18,1,180.0
522032,B00275,PR0018,2027-08-05,8,240.0
522033,B00450,PR0019,2027-08-27,2,50.0
522034,B00350,PR0027,2027-06-16,3,75.0
522035,B00366,PR0027,2027-08-04,9,225.0
522036,B00366,PR0025,2027-12-19,3,597.0
522037,B00104,PR0013,2027-12-15,7,70.0
522038,B00201,PR0017,2027-11-21,9,180.0
522039,B00310,PR0023,2027-12-24,4,300.0
522040,B00076,PR0022,2027-04-10,5,900.0
522041,B00357,PR0023,2027-05-28,7,525.0
522042,B00373,PR0014,2027-11-04,8,200.0
522043,B00151,PR0025,2027-10-02,4,796.0
522044,B00142,PR0017,2027-06-13,2,40.0
522045,B00346,PR0019,2027-07-20,8,200.0
522046,B00380,PR0027,2027-05-11,9,225.0
522047,B00337,PR0017,2027-07-15,8,160.0
522048,B00368,PR0022,2027-03-29,6,1080.0
522049,B00055,PR0013,2027-04-11,1,10.0
522050,B00183,PR0024,2027-02-19,6,570.0
522051,B00171,PR0020,2027-07-31,7,105.0
522052,B00105,PR0017,2027-06-04,3,60.0
522053,B00061,PR0027,2027-03-06,5,125.0
522054,B00330,PR0021,2027-05-31,6,240.0
522055,B00020,PR0023,2027-05-06,3,225.0
522056,B00167,PR0017,2027-05-15,8,160.0
522057,B00210,PR0013,2027-02-07,5,50.0
522058,B00324,PR0022,2027-05-20,6,1080.0
522059,B00035,PR0022,2027-06-15,5,900.0
522060,B00103,PR0017,2027-11-25,9,180.0
522061,B00222,PR0022,2027-03-07,2,360.0
522062,B00295,PR0022,2027-11-23,6,1080.0
522063,B00143,PR0013,2027-09-11,7,70.0
522064,B00221,PR0018,2027-05-12,1,30.0
522065,B00192,PR0020,2027-11-13,7,105.0
522066,B00197,PR0027,2027-01-29,5,125.0
522067,B00132,PR0025,2027-01-23,8,1592.0
522068,B00253,PR0013,2027-11-12,5,50.0
522069,B00276,PR0017,2027-11-23,9,180.0
522070,B00069,PR0021,2027-08-30,5,200.0
522071,B00230,PR0022,2027-07-21,5,900.0
522072,B00427,PR0025,2027-02-08,5,995.0
522073,B00073,PR0020,2027-03-11,9,135.0
522074,B00239,PR0025,2027-06-28,4,796.0
522075,B00417,PR0013,2027-04-01,8,80.0
522076,B00439,PR0023,2027-08-16,10,750.0
522077,B00131,PR0017,2027-12-12,10,200.0
522078,B00073,PR0021,2027-08-04,9,360.0
522079,B00062,PR0013,2027-12-10,6,60.0
522080,B00183,PR0026,2027-08-14,9,1080.0
522081,B00370,PR0022,2027-06-25,2,360.0
522082,B00081,PR0021,2027-08-09,4,160.0
522083,B00115,PR0027,2027-01-19,4,100.0
522084,B00226,PR0025,2027-09-11,9,1791.0
522085,B00272,PR0026,2027-10-08,5,600.0
522086,B00366,PR0024,2027-07-31,10,950.0
522087,B00016,PR0026,2027-09-17,9,1080.0
522088,B00004,PR0017,2027-10-03,8,160.0
522089,B00093,PR0024,2027-10-04,1,95.0
522090,B00245,PR0021,2027-09-12,3,120.0
522091,B00370,PR0022,2027-05-05,2,360.0
522092,B00311,PR0019,2027-12-07,5,125.0
522093,B00164,PR0019,2027-09-12,9,225.0
522094,B00360,PR0027,2027-09-26,6,150.0
522095,B00250,PR0014,2027-05-10,8,200.0
522096,B00160,PR0019,2027-08-31,7,175.0
522097,B00128,PR0025,2027-05-14,5,995.0
522098,B00075,PR0027,2027-09-02,7,175.0
522099,B00245,PR0017,2027-05-08,6,120.0
522100,B00424,PR0023,2027-10-11,3,225.0
522101,B00194,PR0013,2027-01-18,2,20.0
522102,B00257,PR0021,2027-01-09,4,160.0
522103,B00441,PR0025,2027-11-06,4,796.0
522104,B00201,PR0018,2027-08-28,9,270.0
522105,B00452,PR0014,2027-02-04,9,225.0
522106,B00439,PR0026,2027-07-18,10,1200.0
522107,B00374,PR0020,2027-03-26,6,90.0
522108,B00021,PR0021,2027-10-03,5,200.0
522109,B00064,PR0025,2027-03-17,1,199.0
522110,B00196,PR0019,2027-10-19,4,100.0
522111,B00272,PR0013,2027-06-15,3,30.0
522112,B00306,PR0014,2027-08-31,8,200.0
522113,B00435,PR0022,2027-07-23,10,1800.0
522114,B00412,PR0018,2027-12-19,7,210.0
522115,B00071,PR0027,2027-03-14,7,175.0
522116,B00414,PR0014,2027-03-13,7,175.0
522117,B00251,PR0020,2027-08-23,7,105.0
522118,B00116,PR0019,2027-12-05,10,250.0
522119,B00165,PR0024,2027-05-08,1,95.0
522120,B00040,PR0018,2027-01-28,6,180.0
522121,B00359,PR0014,2027-01-08,2,50.0
522122,B00183,PR0013,2027-11-08,10,100.0
522123,B00121,PR0021,2027-12-07,2,80.0
522124,B00068,PR0018,2027-10-30,1,30.0
522125,B00225,PR0014,2027-11-26,3,75.0
522126,B00372,PR0017,2027-02-12,7,140.0
522127,B00043,PR0013,2027-09-18,7,70.0
522128,B00138,PR0027,2027-01-18,7,175.0
522129,B00060,PR0018,2027-10-23,1,30.0
522130,B00081,PR0020,2027-08-04,9,135.0
522131,B00031,PR0014,2027-02-09,6,150.0
522132,B00190,PR0025,2027-07-04,5,995.0
522133,B00001,PR0018,2027-04-20,1,30.0
522134,B00155,PR0020,2027-09-16,10,150.0
522135,B00047,PR0026,2027-07-27,8,960.0
522136,B00210,PR0021,2027-10-03,10,400.0
522137,B00240,PR0027,2027-12-31,9,225.0
522138,B00339,PR0022,2027-05-08,5,900.0
522139,B00259,PR0019,2027-06-03,1,25.0
522140,B00342,PR0024,2027-02-18,1,95.0
522141,B00294,PR0017,2027-05-24,7,140.0
522142,B00334,PR0018,2027-04-09,10,300.0
522143,B00033,PR0021,2027-08-19,2,80.0
522144,B00428,PR0014,2027-12-14,9,225.0
522145,B00427,PR0018,2027-07-07,2,60.0
522146,B00128,PR0018,2027-08-11,8,240.0
522147,B00283,PR0014,2027-02-16,6,150.0
522148,B00136,PR0024,2027-08-22,9,855.0
522149,B00131,PR0019,2027-08-07,9,225.0
522150,B00008,PR0021,2027-10-14,5,200.0
522151,B00144,PR0023,2027-04-01,6,450.0
522152,B00010,PR0022,2027-01-07,10,1800.0
522153,B00294,PR0013,2027-05-30,3,30.0
522154,B00298,PR0020,2027-07-11,9,135.0
522155,B00093,PR0018,2027-08-08,4,120.0
522156,B00069,PR0023,2027-12-02,6,450.0
522157,B00177,PR0026,2027-04-04,6,720.0
522158,B00007,PR0023,2027-12-21,10,750.0
522159,B00350,PR0025,2027-09-02,8,1592.0
522160,B00085,PR0027,2027-09-26,3,75.0
522161,B00220,PR0014,2027-02-20,9,225.0
522162,B00167,PR0023,2027-03-26,9,675.0
522163,B00055,PR0021,2027-06-03,8,320.0
522164,B00165,PR0021,2027-07-26,3,120.0
522165,B00049,PR0023,2027-08-03,1,75.0
522166,B00382,PR0020,2027-09-16,5,75.0
522167,B00235,PR0022,2027-12-07,9,1620.0
522168,B00307,PR0018,2027-12-08,6,180.0
522169,B00257,PR0020,2027-07-08,4,60.0
522170,B00160,PR0019,2027-06-07,8,200.0
522171,B00424,PR0024,2027-07-13,9,855.0
522172,B00115,PR0027,2027-04-08,3,75.0
522173,B00149,PR0018,2027-06-09,9,270.0
522174,B00137,PR0014,2027-12-19,8,200.0
522175,B00262,PR0022,2027-09-11,9,1620.0
522176,B00252,PR0027,2027-03-10,10,250.0
522177,B00169,PR0024,2027-10-11,1,95.0
522178,B00354,PR0013,2027-10-30,6,60.0
522179,B00414,PR0027,2027-09-08,5,125.0
522180,B00224,PR0020,2027-09-28,1,15.0
522181,B00316,PR0023,2027-03-20,3,225.0
522182,B00411,PR0013,2027-04-20,10,100.0
522183,B00459,PR0023,2027-07-09,2,150.0
522184,B00163,PR0024,2027-10-23,10,950.0
522185,B00238,PR0024,2027-01-02,3,285.0
522186,B00197,PR0013,2027-11-29,1,10.0
522187,B00164,PR0018,2027-11-20,5,150.0
522188,B00310,PR0020,2027-07-28,7,105.0
522189,B00249,PR0019,2027-05-18,7,175.0
522190,B00246,PR0019,2027-03-07,2,50.0
522191,B00052,PR0021,2027-11-18,7,280.0
522192,B00450,PR0023,2027-09-13,9,675.0
522193,B00434,PR0013,2027-01-04,9,90.0
522194,B00035,PR0013,2027-09-13,9,90.0
522195,B00337,PR0026,2027-05-15,9,1080.0
522196,B00347,PR0020,2027-07-12,10,150.0
522197,B00017,PR0018,2027-08-10,9,270.0
522198,B00014,PR0027,2027-07-14,7,175.0
522199,B00263,PR0024,2027-06-20,5,475.0
522200,B00272,PR0018,2027-09-07,4,120.0
522201,B00125,PR0014,2027-12-18,1,25.0
522202,B00343,PR0024,2027-12-10,1,95.0
522203,B00035,PR0013,2027-04-20,7,70.0
522204,B00302,PR0017,2027-12-27,8,160.0
522205,B00215,PR0023,2027-03-03,7,525.0
522206,B00232,PR0022,2027-01-10,2,360.0
522207,B00198,PR0013,2027-05-27,5,50.0
522208,B00165,PR0027,2027-03-04,2,50.0
522209,B00152,PR0023,2027-10-29,4,300.0
522210,B00418,PR0027,2027-05-30,6,150.0
522211,B00232,PR0025,2027-01-12,7,1393.0
522212,B00409,PR0023,2027-10-22,8,600.0
522213,B00220,PR0027,2027-01-21,3,75.0
522214,B00114,PR0024,2027-07-09,6,570.0
522215,B00328,PR0018,2027-02-05,5,150.0
522216,B00254,PR0018,2027-08-08,7,210.0
522217,B00450,PR0017,2027-01-31,8,160.0
522218,B00151,PR0024,2027-01-06,8,760.0
522219,B00095,PR0025,2027-06-10,5,995.0
522220,B00120,PR0017,2027-12-21,5,100.0
522221,B00060,PR0023,2027-05-31,4,300.0
522222,B00336,PR0024,2027-04-30,4,380.0
522223,B00356,PR0026,2027-01-27,1,120.0
522224,B00362,PR0022,2027-11-14,6,1080.0
522225,B00228,PR0022,2027-04-11,4,720.0
522226,B00030,PR0027,2027-03-18,2,50.0
522227,B00114,PR0027,2027-10-12,2,50.0
522228,B00130,PR0021,2027-08-05,10,400.0
522229,B00227,PR0026,2027-03-18,4,480.0
522230,B00238,PR0026,2027-11-19,3,360.0
522231,B00054,PR0027,2027-04-06,7,175.0
522232,B00260,PR0025,2027-09-16,5,995.0
522233,B00094,PR0022,2027-07-27,5,900.0
522234,B00458,PR0023,2027-02-12,1,75.0
522235,B00054,PR0017,2027-12-20,10,200.0
522236,B00277,PR0017,2027-02-17,1,20.0
522237,B00319,PR0020,2027-10-10,1,15.0
522238,B00368,PR0014,2027-09-21,8,200.0
522239,B00187,PR0025,2027-05-06,3,597.0
522240,B00374,PR0023,2027-09-13,8,600.0
522241,B00229,PR0020,2027-11-14,9,135.0
522242,B00057,PR0022,2027-11-24,5,900.0
522243,B00283,PR0023,2027-09-17,2,150.0
522244,B00451,PR0018,2027-01-19,4,120.0
522245,B00138,PR0024,2027-10-11,8,760.0
522246,B00311,PR0025,2027-02-09,2,398.0
522247,B00416,PR0019,2027-09-22,4,100.0
522248,B00266,PR0026,2027-07-11,2,240.0
522249,B00320,PR0018,2027-04-02,8,240.0
522250,B00094,PR0025,2027-01-06,2,398.0
522251,B00160,PR0014,2027-05-19,8,200.0
522252,B00175,PR0027,2027-11-06,7,175.0
522253,B00113,PR0018,2027-08-13,10,300.0
522254,B00040,PR0019,2027-05-06,6,150.0
522255,B00310,PR0018,2027-01-18,1,30.0
522256,B00303,PR0026,2027-08-14,10,1200.0
522257,B00179,PR0018,2027-07-27,7,210.0
522258,B00456,PR0027,2027-07-23,5,125.0
522259,B00211,PR0019,2027-10-09,4,100.0
522260,B00252,PR0014,2027-02-13,1,25.0
522261,B00313,PR0013,2027-11-27,10,100.0
522262,B00442,PR0023,2027-02-20,9,675.0
522263,B00077,PR0027,2027-09-30,3,75.0
522264,B00002,PR0023,2027-05-04,7,525.0
522265,B00454,PR0019,2027-01-28,6,150.0
522266,B00113,PR0027,2027-12-05,9,225.0
522267,B00078,PR0026,2027-05-15,5,600.0
522268,B00014,PR0020,2027-03-02,5,75.0
522269,B00316,PR0014,2027-11-08,1,25.0
522270,B00127,PR0013,2027-12-25,9,90.0
522271,B00323,PR0024,2027-10-06,6,570.0
522272,B00299,PR0018,2027-09-18,6,180.0
522273,B00255,PR0014,2027-03-28,9,225.0
522274,B00368,PR0019,2027-08-14,7,175.0
522275,B00434,PR0019,2027-09-21,8,200.0
522276,B00246,PR0020,2027-08-16,1,15.0
522277,B00079,PR0018,2027-01-09,8,240.0
522278,B00448,PR0026,2027-06-02,5,600.0
522279,B00266,PR0017,2027-05-28,4,80.0
522280,B00035,PR0013,2027-11-20,3,30.0
522281,B00100,PR0020,2027-10-13,6,90.0
522282,B00449,PR0022,2027-08-04,5,900.0
522283,B00263,PR0021,2027-02-19,3,120.0
522284,B00105,PR0017,2027-03-13,7,140.0
522285,B00045,PR0013,2027-11-12,5,50.0
522286,B00114,PR0017,2027-02-07,7,140.0
522287,B00354,PR0019,2027-09-09,3,75.0
522288,B00271,PR0027,2027-06-27,6,150.0
522289,B00302,PR0027,2027-10-02,4,100.0
522290,B00119,PR0024,2027-04-12,8,760.0
522291,B00243,PR0026,2027-09-23,8,960.0
522292,B00410,PR0019,2027-04-14,4,100.0
522293,B00348,PR0024,2027-11-02,8,760.0
522294,B00009,PR0025,2027-02-14,8,1592.0
522295,B00186,PR0023,2027-04-18,2,150.0
522296,B00003,PR0025,2027-05-19,1,199.0
522297,B00235,PR0017,2027-12-10,3,60.0
522298,B00071,PR0023,2027-07-07,6,450.0
522299,B00087,PR0022,2027-05-09,10,1800.0
522300,B00191,PR0014,2027-09-13,10,250.0
522301,B00289,PR0026,2027-06-07,10,1200.0
522302,B00057,PR0013,2027-09-14,9,90.0
522303,B00256,PR0025,2027-03-17,7,1393.0
522304,B00149,PR0020,2027-08-26,8,120.0
